trial,timestamp,target,stimulus,is_target
0,1752426138.0688848,0,1,0
0,1752426138.2701056,0,0,1
0,1752426138.473466,0,2,0
0,1752426138.6752212,0,1,0
0,1752426138.8785849,0,0,1
0,1752426139.080992,0,2,0
0,1752426139.2847233,0,1,0
0,1752426139.487905,0,2,0
0,1752426139.690161,0,0,1
0,1752426139.8923852,0,2,0
0,1752426140.0953197,0,0,1
0,1752426140.2978432,0,1,0
0,1752426140.4999535,0,1,0
0,1752426140.7025623,0,2,0
0,1752426140.905373,0,0,1
0,1752426141.1082132,0,1,0
0,1752426141.3096325,0,0,1
0,1752426141.5120687,0,2,0
0,1752426141.7148397,0,2,0
0,1752426141.9180357,0,1,0
0,1752426142.1211934,0,0,1
0,1752426142.3237858,0,0,1
0,1752426142.525,0,1,0
0,1752426142.7279496,0,2,0
0,1752426142.9299607,0,1,0
0,1752426143.1331234,0,2,0
0,1752426143.3356116,0,0,1
0,1752426143.5385907,0,2,0
0,1752426143.7412715,0,0,1
0,1752426143.9438336,0,1,0
0,1752426144.1471527,0,2,0
0,1752426144.3488472,0,0,1
0,1752426144.5528471,0,1,0
0,1752426144.7555459,0,1,0
0,1752426144.9578414,0,2,0
0,1752426145.160521,0,0,1
1,1752426164.8927226,1,2,0
1,1752426165.0946875,1,1,1
1,1752426165.296109,1,0,0
1,1752426165.4990692,1,2,0
1,1752426165.7017334,1,0,0
1,1752426165.9049442,1,1,1
1,1752426166.1084394,1,1,1
1,1752426166.3109422,1,0,0
1,1752426166.5131974,1,2,0
1,1752426166.715328,1,2,0
1,1752426166.9185188,1,1,1
1,1752426167.120445,1,0,0
1,1752426167.3225842,1,2,0
1,1752426167.5262737,1,1,1
1,1752426167.7287347,1,0,0
1,1752426167.9309855,1,0,0
1,1752426168.1348848,1,2,0
1,1752426168.3374946,1,1,1
1,1752426168.5413222,1,2,0
1,1752426168.7426112,1,1,1
1,1752426168.9463866,1,0,0
1,1752426169.1488378,1,1,1
1,1752426169.3529193,1,0,0
1,1752426169.5562677,1,2,0
1,1752426169.7602503,1,1,1
1,1752426169.9623587,1,2,0
1,1752426170.1647677,1,0,0
1,1752426170.3670743,1,0,0
1,1752426170.569219,1,2,0
1,1752426170.7715497,1,1,1
1,1752426170.9745762,1,0,0
1,1752426171.1754565,1,2,0
1,1752426171.37804,1,1,1
1,1752426171.5810409,1,2,0
1,1752426171.7845445,1,1,1
1,1752426171.9858017,1,0,0
2,1752426174.5340526,2,0,0
2,1752426174.7369134,2,2,1
2,1752426174.9392216,2,1,0
2,1752426175.1412868,2,0,0
2,1752426175.3440251,2,2,1
2,1752426175.548105,2,1,0
2,1752426175.749754,2,0,0
2,1752426175.952057,2,2,1
2,1752426176.1545613,2,1,0
2,1752426176.357449,2,1,0
2,1752426176.5586276,2,0,0
2,1752426176.7625175,2,2,1
2,1752426176.964206,2,1,0
2,1752426177.1664314,2,0,0
2,1752426177.3712165,2,2,1
2,1752426177.5754364,2,1,0
2,1752426177.7786226,2,0,0
2,1752426177.9813368,2,2,1
2,1752426178.1832788,2,0,0
2,1752426178.3856854,2,1,0
2,1752426178.5891252,2,2,1
2,1752426178.7931767,2,0,0
2,1752426178.9959393,2,2,1
2,1752426179.1981554,2,1,0
2,1752426179.4000313,2,2,1
2,1752426179.601668,2,1,0
2,1752426179.804697,2,0,0
2,1752426180.0073435,2,1,0
2,1752426180.2088192,2,0,0
2,1752426180.410762,2,2,1
2,1752426180.6145315,2,0,0
2,1752426180.8155801,2,1,0
2,1752426181.0189185,2,2,1
2,1752426181.2218025,2,0,0
2,1752426181.4245145,2,2,1
2,1752426181.625839,2,1,0
3,1752426185.2670693,1,0,0
3,1752426185.4685202,1,1,1
3,1752426185.671807,1,2,0
3,1752426185.8753152,1,2,0
3,1752426186.0766356,1,0,0
3,1752426186.2791893,1,1,1
3,1752426186.4817843,1,2,0
3,1752426186.684855,1,1,1
3,1752426186.88666,1,0,0
3,1752426187.0897436,1,2,0
3,1752426187.2928813,1,1,1
3,1752426187.4945874,1,0,0
3,1752426187.6967626,1,1,1
3,1752426187.8993535,1,2,0
3,1752426188.1021922,1,0,0
3,1752426188.30465,1,1,1
3,1752426188.5073955,1,2,0
3,1752426188.71056,1,0,0
3,1752426188.9127157,1,2,0
3,1752426189.1150546,1,1,1
3,1752426189.318026,1,0,0
3,1752426189.5202193,1,2,0
3,1752426189.7247186,1,1,1
3,1752426189.926665,1,0,0
3,1752426190.1301658,1,1,1
3,1752426190.331206,1,0,0
3,1752426190.5333776,1,2,0
3,1752426190.7372754,1,1,1
3,1752426190.9393537,1,0,0
3,1752426191.1417387,1,2,0
3,1752426191.3457086,1,0,0
3,1752426191.5491555,1,2,0
3,1752426191.7522316,1,1,1
3,1752426191.9531817,1,2,0
3,1752426192.1555917,1,1,1
3,1752426192.3575516,1,0,0
4,1752426194.7554562,0,0,1
4,1752426194.9575639,0,1,0
4,1752426195.1603835,0,2,0
4,1752426195.363678,0,0,1
4,1752426195.5662744,0,2,0
4,1752426195.7701414,0,1,0
4,1752426195.9720864,0,0,1
4,1752426196.1761267,0,1,0
4,1752426196.378617,0,2,0
4,1752426196.5817547,0,2,0
4,1752426196.7845623,0,1,0
4,1752426196.9864852,0,0,1
4,1752426197.188801,0,0,1
4,1752426197.39077,0,2,0
4,1752426197.5943496,0,1,0
4,1752426197.7972052,0,0,1
4,1752426198.0006762,0,2,0
4,1752426198.2021074,0,1,0
4,1752426198.4049604,0,1,0
4,1752426198.6069438,0,0,1
4,1752426198.8102107,0,2,0
4,1752426199.013042,0,0,1
4,1752426199.2152762,0,1,0
4,1752426199.4179866,0,2,0
4,1752426199.6188562,0,2,0
4,1752426199.820956,0,0,1
4,1752426200.0243337,0,1,0
4,1752426200.2263994,0,1,0
4,1752426200.4283774,0,2,0
4,1752426200.6310654,0,0,1
4,1752426200.8341947,0,2,0
4,1752426201.036521,0,0,1
4,1752426201.239959,0,1,0
4,1752426201.4422202,0,2,0
4,1752426201.6442335,0,0,1
4,1752426201.847647,0,1,0
5,1752426204.0356116,2,0,0
5,1752426204.2372928,2,2,1
5,1752426204.4403903,2,1,0
5,1752426204.6425679,2,0,0
5,1752426204.8465328,2,1,0
5,1752426205.0488617,2,2,1
5,1752426205.2510648,2,2,1
5,1752426205.454534,2,0,0
5,1752426205.6566768,2,1,0
5,1752426205.8596237,2,0,0
5,1752426206.0617573,2,2,1
5,1752426206.2641044,2,1,0
5,1752426206.4676037,2,0,0
5,1752426206.6696384,2,1,0
5,1752426206.8729718,2,2,1
5,1752426207.0764258,2,2,1
5,1752426207.2787473,2,0,0
5,1752426207.481087,2,1,0
5,1752426207.6846359,2,1,0
5,1752426207.886934,2,0,0
5,1752426208.090813,2,2,1
5,1752426208.2937608,2,2,1
5,1752426208.4960551,2,1,0
5,1752426208.6980422,2,0,0
5,1752426208.9015958,2,2,1
5,1752426209.1048503,2,1,0
5,1752426209.307827,2,0,0
5,1752426209.5098517,2,1,0
5,1752426209.7137449,2,2,1
5,1752426209.91622,2,0,0
5,1752426210.1190841,2,0,0
5,1752426210.3210194,2,1,0
5,1752426210.5242574,2,2,1
5,1752426210.7271607,2,0,0
5,1752426210.9292676,2,1,0
5,1752426211.1327386,2,2,1
6,1752426213.5306776,1,2,0
6,1752426213.7320805,1,0,0
6,1752426213.9347425,1,1,1
6,1752426214.1386473,1,1,1
6,1752426214.3413181,1,0,0
6,1752426214.5448291,1,2,0
6,1752426214.7470412,1,1,1
6,1752426214.950781,1,0,0
6,1752426215.1535368,1,2,0
6,1752426215.3562343,1,0,0
6,1752426215.5585556,1,1,1
6,1752426215.7606754,1,2,0
6,1752426215.9652016,1,1,1
6,1752426216.1682148,1,2,0
6,1752426216.3714788,1,0,0
6,1752426216.5724094,1,2,0
6,1752426216.7755466,1,1,1
6,1752426216.9774008,1,0,0
6,1752426217.1788974,1,1,1
6,1752426217.380884,1,0,0
6,1752426217.5820448,1,2,0
6,1752426217.7849975,1,2,0
6,1752426217.987114,1,1,1
6,1752426218.1887739,1,0,0
6,1752426218.3910036,1,0,0
6,1752426218.5936909,1,2,0
6,1752426218.7971363,1,1,1
6,1752426218.9995267,1,0,0
6,1752426219.2032168,1,2,0
6,1752426219.4058073,1,1,1
6,1752426219.609343,1,2,0
6,1752426219.8109612,1,0,0
6,1752426220.01281,1,1,1
6,1752426220.2148776,1,0,0
6,1752426220.4169521,1,1,1
6,1752426220.6214168,1,2,0
7,1752426223.38052,0,2,0
7,1752426223.5815926,0,1,0
7,1752426223.783811,0,0,1
7,1752426223.986271,0,2,0
7,1752426224.1887944,0,0,1
7,1752426224.3897686,0,1,0
7,1752426224.591313,0,0,1
7,1752426224.7941124,0,1,0
7,1752426224.9977226,0,2,0
7,1752426225.1997068,0,1,0
7,1752426225.4018946,0,0,1
7,1752426225.604163,0,2,0
7,1752426225.8055217,0,2,0
7,1752426226.0075104,0,0,1
7,1752426226.209647,0,1,0
7,1752426226.4118774,0,1,0
7,1752426226.6148398,0,0,1
7,1752426226.8164446,0,2,0
7,1752426227.0200772,0,0,1
7,1752426227.221573,0,2,0
7,1752426227.4254491,0,1,0
7,1752426227.6267788,0,1,0
7,1752426227.8280625,0,0,1
7,1752426228.0304418,0,2,0
7,1752426228.232573,0,2,0
7,1752426228.434777,0,0,1
7,1752426228.6367674,0,1,0
7,1752426228.8386998,0,1,0
7,1752426229.0407982,0,2,0
7,1752426229.242355,0,0,1
7,1752426229.444713,0,1,0
7,1752426229.6479583,0,0,1
7,1752426229.8500683,0,2,0
7,1752426230.053433,0,1,0
7,1752426230.2555678,0,0,1
7,1752426230.4575994,0,2,0
8,1752426233.2679763,2,0,0
8,1752426233.4702284,2,1,0
8,1752426233.6724148,2,2,1
8,1752426233.874937,2,2,1
8,1752426234.0774233,2,1,0
8,1752426234.2802606,2,0,0
8,1752426234.4837654,2,0,0
8,1752426234.6864622,2,2,1
8,1752426234.888548,2,1,0
8,1752426235.0916717,2,0,0
8,1752426235.293852,2,1,0
8,1752426235.4960086,2,2,1
8,1752426235.6990423,2,0,0
8,1752426235.9008324,2,1,0
8,1752426236.104185,2,2,1
8,1752426236.3064466,2,2,1
8,1752426236.508448,2,1,0
8,1752426236.7108998,2,0,0
8,1752426236.912479,2,2,1
8,1752426237.115149,2,1,0
8,1752426237.3188891,2,0,0
8,1752426237.5205305,2,2,1
8,1752426237.7235794,2,1,0
8,1752426237.9250612,2,0,0
8,1752426238.1272953,2,0,0
8,1752426238.329318,2,1,0
8,1752426238.5316384,2,2,1
8,1752426238.7327325,2,0,0
8,1752426238.93455,2,2,1
8,1752426239.1378274,2,1,0
8,1752426239.339212,2,1,0
8,1752426239.5430534,2,2,1
8,1752426239.7465603,2,0,0
8,1752426239.9492722,2,0,0
8,1752426240.1522677,2,1,0
8,1752426240.354033,2,2,1
9,1752426243.2160225,0,2,0
9,1752426243.4175482,0,1,0
9,1752426243.6198115,0,0,1
9,1752426243.8214746,0,2,0
9,1752426244.023424,0,0,1
9,1752426244.2264478,0,1,0
9,1752426244.4275706,0,2,0
9,1752426244.6300406,0,1,0
9,1752426244.8330488,0,0,1
9,1752426245.03582,0,2,0
9,1752426245.2384577,0,1,0
9,1752426245.4410524,0,0,1
9,1752426245.643901,0,1,0
9,1752426245.8453095,0,0,1
9,1752426246.0482183,0,2,0
9,1752426246.250298,0,0,1
9,1752426246.452082,0,2,0
9,1752426246.655038,0,1,0
9,1752426246.857433,0,0,1
9,1752426247.060675,0,2,0
9,1752426247.2633758,0,1,0
9,1752426247.4653876,0,2,0
9,1752426247.6685586,0,1,0
9,1752426247.8710413,0,0,1
