trial,timestamp,target,stimulus,is_target
0,1752762850.2978835,1,1,1
0,1752762850.5006125,1,0,0
0,1752762850.7035248,1,2,0
0,1752762850.9063995,1,0,0
0,1752762851.1100502,1,2,0
0,1752762851.3140907,1,1,1
0,1752762851.5178187,1,2,0
0,1752762851.7222598,1,1,1
0,1752762851.9254897,1,0,0
0,1752762852.127904,1,1,1
0,1752762852.3313298,1,0,0
0,1752762852.5346355,1,2,0
0,1752762852.736568,1,2,0
0,1752762852.9395695,1,1,1
0,1752762853.1431265,1,0,0
0,1752762853.3465822,1,0,0
0,1752762853.5501049,1,1,1
0,1752762853.7535582,1,2,0
0,1752762853.956016,1,2,0
0,1752762854.1574771,1,1,1
0,1752762854.3609436,1,0,0
0,1752762854.565387,1,0,0
0,1752762854.768048,1,1,1
0,1752762854.9714994,1,2,0
0,1752762855.1744876,1,0,0
0,1752762855.3767478,1,1,1
0,1752762855.5804617,1,2,0
0,1752762855.7839165,1,0,0
0,1752762855.9878855,1,1,1
0,1752762856.19054,1,2,0
0,1752762856.3939965,1,2,0
0,1752762856.5979607,1,1,1
0,1752762856.800641,1,0,0
0,1752762857.0042107,1,1,1
0,1752762857.2076807,1,2,0
0,1752762857.4116879,1,0,0
1,1752762859.3398094,2,1,0
1,1752762859.5428507,2,2,1
1,1752762859.7460656,2,0,0
1,1752762859.950187,2,2,1
1,1752762860.1526632,2,0,0
1,1752762860.3557067,2,1,0
1,1752762860.5587316,2,1,0
1,1752762860.7621994,2,0,0
1,1752762860.9656558,2,2,1
1,1752762861.1691132,2,1,0
1,1752762861.3725696,2,2,1
1,1752762861.5760238,2,0,0
1,1752762861.7788332,2,1,0
1,1752762861.9836571,2,2,1
1,1752762862.1869383,2,0,0
1,1752762862.3899145,2,2,1
1,1752762862.5920732,2,0,0
1,1752762862.793817,2,1,0
1,1752762862.997434,2,2,1
1,1752762863.2018878,2,0,0
1,1752762863.404717,2,1,0
1,1752762863.6081555,2,1,0
1,1752762863.8116071,2,2,1
1,1752762864.0140643,2,0,0
1,1752762864.2177532,2,0,0
1,1752762864.4217467,2,2,1
1,1752762864.62525,2,1,0
