trial,timestamp,target,stimulus,is_target
0,1752427904.9902704,2,0,0
0,1752427905.1924498,2,1,0
0,1752427905.3936436,2,2,1
0,1752427905.5955606,2,2,1
0,1752427905.7987113,2,1,0
0,1752427906.0017717,2,0,0
0,1752427906.204619,2,2,1
0,1752427906.4083328,2,1,0
0,1752427906.6103168,2,0,0
0,1752427906.8122003,2,2,1
0,1752427907.0142674,2,1,0
0,1752427907.2169168,2,0,0
0,1752427907.419815,2,0,0
0,1752427907.6219327,2,1,0
0,1752427907.824934,2,2,1
0,1752427908.026944,2,1,0
0,1752427908.230466,2,0,0
0,1752427908.432769,2,2,1
0,1752427908.6363475,2,0,0
0,1752427908.839314,2,2,1
0,1752427909.0411994,2,1,0
0,1752427909.243638,2,2,1
0,1752427909.4458203,2,1,0
0,1752427909.6490083,2,0,0
0,1752427909.8511918,2,2,1
0,1752427910.0525367,2,0,0
0,1752427910.254831,2,1,0
0,1752427910.4584336,2,0,0
0,1752427910.6608598,2,2,1
0,1752427910.8619668,2,1,0
0,1752427911.0650654,2,1,0
0,1752427911.2677252,2,0,0
0,1752427911.4706001,2,2,1
0,1752427911.6748066,2,1,0
0,1752427911.8779004,2,2,1
0,1752427912.079896,2,0,0
1,1752427916.1421132,1,0,0
1,1752427916.3433478,1,2,0
1,1752427916.5465605,1,1,1
1,1752427916.748824,1,1,1
1,1752427916.9521146,1,0,0
1,1752427917.1551726,1,2,0
1,1752427917.3577092,1,2,0
1,1752427917.5597894,1,1,1
1,1752427917.7624876,1,0,0
1,1752427917.9642444,1,0,0
1,1752427918.166943,1,2,0
1,1752427918.36905,1,1,1
1,1752427918.570281,1,0,0
1,1752427918.772484,1,1,1
1,1752427918.975958,1,2,0
1,1752427919.1789548,1,2,0
1,1752427919.3808422,1,1,1
1,1752427919.5830784,1,0,0
1,1752427919.7854192,1,1,1
1,1752427919.9879088,1,0,0
1,1752427920.190137,1,2,0
1,1752427920.3909395,1,1,1
1,1752427920.594174,1,2,0
1,1752427920.796424,1,0,0
1,1752427920.9990504,1,1,1
1,1752427921.2027366,1,2,0
1,1752427921.4047985,1,0,0
1,1752427921.6065447,1,2,0
1,1752427921.8106487,1,1,1
1,1752427922.012209,1,0,0
1,1752427922.2152383,1,2,0
1,1752427922.4173071,1,1,1
1,1752427922.6196651,1,0,0
1,1752427922.821664,1,1,1
1,1752427923.0246282,1,0,0
1,1752427923.2267585,1,2,0
2,1752427925.1162753,0,2,0
2,1752427925.3181572,0,1,0
2,1752427925.5204256,0,0,1
2,1752427925.72268,0,2,0
2,1752427925.9248984,0,0,1
2,1752427926.1272779,0,1,0
2,1752427926.3299177,0,0,1
2,1752427926.5334892,0,2,0
2,1752427926.7347188,0,1,0
2,1752427926.9378495,0,1,0
2,1752427927.1399038,0,0,1
2,1752427927.3433397,0,2,0
2,1752427927.5452027,0,1,0
2,1752427927.748121,0,2,0
2,1752427927.9507537,0,0,1
2,1752427928.153487,0,1,0
2,1752427928.3551702,0,0,1
2,1752427928.5584626,0,2,0
2,1752427928.7613578,0,0,1
2,1752427928.9629083,0,2,0
2,1752427929.1659336,0,1,0
2,1752427929.3682845,0,1,0
2,1752427929.5707047,0,0,1
2,1752427929.7742171,0,2,0
2,1752427929.9778106,0,1,0
2,1752427930.180322,0,0,1
2,1752427930.383906,0,2,0
2,1752427930.5851786,0,1,0
2,1752427930.7899399,0,0,1
2,1752427930.9932606,0,2,0
2,1752427931.196311,0,1,0
2,1752427931.4003727,0,0,1
2,1752427931.602272,0,2,0
2,1752427931.8048086,0,1,0
2,1752427932.0069764,0,0,1
2,1752427932.2089756,0,2,0
3,1752427938.5371974,0,1,0
3,1752427938.7395182,0,2,0
3,1752427938.9434123,0,0,1
3,1752427939.145836,0,2,0
3,1752427939.348806,0,0,1
3,1752427939.5509663,0,1,0
3,1752427939.7538402,0,0,1
3,1752427939.9571981,0,2,0
3,1752427940.1592596,0,1,0
3,1752427940.360545,0,0,1
3,1752427940.563172,0,1,0
3,1752427940.7669523,0,2,0
3,1752427940.9694571,0,0,1
3,1752427941.1732185,0,1,0
3,1752427941.3765259,0,2,0
3,1752427941.5790656,0,0,1
3,1752427941.7817357,0,1,0
3,1752427941.9847713,0,2,0
3,1752427942.1873124,0,1,0
3,1752427942.3902235,0,2,0
3,1752427942.5930219,0,0,1
3,1752427942.7967746,0,0,1
3,1752427942.9976869,0,1,0
3,1752427943.201067,0,2,0
