trial,timestamp,target,stimulus,is_target
9,1752762774.7239466,1,0,0
9,1752762774.9265823,1,0,0
9,1752762775.129944,1,2,0
9,1752762775.3324344,1,1,1
9,1752762775.5362778,1,1,1
9,1752762775.7392716,1,0,0
9,1752762775.943216,1,2,0
9,1752762776.147346,1,0,0
9,1752762776.3518429,1,1,1
9,1752762776.5543017,1,2,0
9,1752762776.757757,1,2,0
9,1752762776.9604807,1,0,0
9,1752762777.1639488,1,1,1
9,1752762777.3683894,1,1,1
9,1752762777.5714383,1,2,0
9,1752762777.774408,1,0,0
9,1752762777.977253,1,1,1
9,1752762778.1789927,1,2,0
9,1752762778.382243,1,0,0
9,1752762778.585983,1,2,0
9,1752762778.789316,1,1,1
9,1752762778.9923387,1,0,0
10,1752762780.7552001,0,2,0
10,1752762780.9585664,0,0,1
10,1752762781.1608298,0,1,0
10,1752762781.3644693,0,0,1
10,1752762781.568922,0,1,0
10,1752762781.7723773,0,2,0
10,1752762781.9758341,0,1,0
10,1752762782.1773036,0,2,0
10,1752762782.3804343,0,0,1
10,1752762782.584584,0,0,1
10,1752762782.7880113,0,1,0
10,1752762782.9916055,0,2,0
10,1752762783.195062,0,0,1
10,1752762783.3980339,0,2,0
10,1752762783.6024876,0,1,0
10,1752762783.805943,0,1,0
10,1752762784.0094,0,2,0
10,1752762784.2121723,0,0,1
10,1752762784.4153728,0,0,1
10,1752762784.618379,0,1,0
10,1752762784.8217793,0,2,0
10,1752762785.0247166,0,1,0
10,1752762785.2281704,0,2,0
10,1752762785.4307601,0,0,1
10,1752762785.6350203,0,0,1
10,1752762785.8384795,0,2,0
10,1752762786.0414581,0,1,0
10,1752762786.2455199,0,1,0
10,1752762786.4466548,0,0,1
10,1752762786.6491137,0,2,0
10,1752762786.852572,0,0,1
10,1752762787.0559347,0,1,0
10,1752762787.259391,0,2,0
10,1752762787.462846,0,1,0
10,1752762787.6658227,0,0,1
10,1752762787.8692787,0,2,0
11,1752762790.300761,2,2,1
11,1752762790.503419,2,1,0
11,1752762790.7065759,2,0,0
11,1752762790.9099877,2,2,1
11,1752762791.1133835,2,1,0
11,1752762791.3158414,2,0,0
11,1752762791.5183008,2,1,0
11,1752762791.722754,2,0,0
11,1752762791.9262097,2,2,1
11,1752762792.1294615,2,2,1
11,1752762792.3324995,2,1,0
11,1752762792.5356433,2,0,0
11,1752762792.739723,2,2,1
11,1752762792.9421911,2,0,0
11,1752762793.1446004,2,1,0
11,1752762793.347662,2,0,0
11,1752762793.550813,2,1,0
11,1752762793.754259,2,2,1
11,1752762793.9587111,2,0,0
11,1752762794.1621685,2,1,0
11,1752762794.3656871,2,2,1
11,1752762794.568399,2,1,0
11,1752762794.7724278,2,2,1
11,1752762794.9758656,2,0,0
11,1752762795.1782901,2,0,0
11,1752762795.3808503,2,2,1
11,1752762795.584976,2,1,0
11,1752762795.788242,2,0,0
11,1752762795.9919918,2,1,0
11,1752762796.1954472,2,2,1
11,1752762796.3989031,2,1,0
11,1752762796.6019435,2,0,0
11,1752762796.8049371,2,2,1
11,1752762797.0086422,2,1,0
11,1752762797.211989,2,0,0
11,1752762797.4155142,2,2,1
12,1752762800.1798391,0,0,1
12,1752762800.3823922,0,1,0
12,1752762800.5865834,0,2,0
12,1752762800.7896185,0,0,1
12,1752762800.9936438,0,2,0
12,1752762801.1970992,0,1,0
12,1752762801.4005556,0,2,0
12,1752762801.6045191,0,1,0
12,1752762801.8079739,0,0,1
12,1752762802.0110214,0,0,1
12,1752762802.2138994,0,2,0
12,1752762802.4166133,0,1,0
12,1752762802.61961,0,1,0
12,1752762802.8221726,0,2,0
12,1752762803.0266263,0,0,1
12,1752762803.2290845,0,0,1
12,1752762803.4311357,0,1,0
12,1752762803.6345804,0,2,0
12,1752762803.838037,0,1,0
12,1752762804.0418212,0,0,1
12,1752762804.2452774,0,2,0
12,1752762804.4480422,0,2,0
12,1752762804.650806,0,0,1
12,1752762804.8543758,0,1,0
12,1752762805.0572207,0,1,0
12,1752762805.2608047,0,0,1
12,1752762805.464767,0,2,0
12,1752762805.6682222,0,0,1
12,1752762805.8706803,0,1,0
12,1752762806.0735815,0,2,0
12,1752762806.277038,0,0,1
12,1752762806.4804654,0,2,0
12,1752762806.6838753,0,1,0
12,1752762806.8868644,0,1,0
12,1752762807.0900774,0,0,1
12,1752762807.2930944,0,2,0
13,1752762810.18267,2,2,1
13,1752762810.385648,2,1,0
13,1752762810.5887706,2,0,0
13,1752762810.79245,2,1,0
13,1752762810.9958339,2,2,1
13,1752762811.1986876,2,0,0
13,1752762811.4009979,2,1,0
13,1752762811.6040869,2,0,0
13,1752762811.8075917,2,2,1
13,1752762812.010154,2,1,0
13,1752762812.2136102,2,2,1
13,1752762812.4170656,2,0,0
13,1752762812.6195247,2,1,0
13,1752762812.8226414,2,2,1
13,1752762813.0256443,2,0,0
13,1752762813.2287624,2,2,1
13,1752762813.4317687,2,0,0
13,1752762813.6345272,2,1,0
13,1752762813.836986,2,0,0
13,1752762814.0398788,2,1,0
13,1752762814.243057,2,2,1
