trial,timestamp,target,stimulus,is_target
0,1752425712.2173266,1,0,0
0,1752425712.4180753,1,1,1
0,1752425712.6217163,1,2,0
0,1752425712.8239686,1,2,0
0,1752425713.027102,1,1,1
0,1752425713.2296274,1,0,0
0,1752425713.4319463,1,2,0
0,1752425713.6355793,1,1,1
0,1752425713.8388603,1,0,0
0,1752425714.040333,1,1,1
0,1752425714.242941,1,0,0
0,1752425714.4465356,1,2,0
0,1752425714.6484518,1,2,0
0,1752425714.8501418,1,0,0
0,1752425715.0522153,1,1,1
0,1752425715.2538235,1,2,0
0,1752425715.4573686,1,1,1
0,1752425715.6584105,1,0,0
0,1752425715.8607256,1,0,0
0,1752425716.0635784,1,1,1
0,1752425716.2669046,1,2,0
0,1752425716.468436,1,1,1
0,1752425716.671323,1,0,0
0,1752425716.8744118,1,2,0
0,1752425717.07635,1,2,0
0,1752425717.278864,1,1,1
0,1752425717.482433,1,0,0
0,1752425717.684739,1,0,0
0,1752425717.8863058,1,1,1
0,1752425718.0902271,1,2,0
0,1752425718.2913034,1,2,0
0,1752425718.4952688,1,0,0
0,1752425718.6974592,1,1,1
0,1752425718.8998125,1,0,0
0,1752425719.1026025,1,2,0
0,1752425719.3045857,1,1,1
1,1752425721.8088093,2,2,1
1,1752425722.0110366,2,0,0
1,1752425722.2130187,2,1,0
1,1752425722.4161477,2,0,0
1,1752425722.6183207,2,2,1
1,1752425722.8200054,2,1,0
1,1752425723.0228074,2,0,0
1,1752425723.2252371,2,2,1
1,1752425723.4285269,2,1,0
1,1752425723.6300166,2,2,1
1,1752425723.8328636,2,1,0
1,1752425724.034684,2,0,0
1,1752425724.2380292,2,0,0
1,1752425724.4412005,2,2,1
1,1752425724.6444283,2,1,0
1,1752425724.8474529,2,0,0
1,1752425725.0503523,2,1,0
1,1752425725.252895,2,2,1
1,1752425725.4552064,2,1,0
1,1752425725.658447,2,2,1
1,1752425725.8604496,2,0,0
1,1752425726.0638642,2,0,0
1,1752425726.2661111,2,1,0
1,1752425726.467603,2,2,1
1,1752425726.6702423,2,0,0
1,1752425726.8725078,2,1,0
1,1752425727.0741923,2,2,1
1,1752425727.2762146,2,2,1
1,1752425727.4796433,2,1,0
1,1752425727.6825109,2,0,0
1,1752425727.8855038,2,1,0
1,1752425728.0882225,2,2,1
1,1752425728.291571,2,0,0
1,1752425728.4947746,2,0,0
1,1752425728.6982443,2,2,1
1,1752425728.9005225,2,1,0
2,1752425731.6092398,0,0,1
2,1752425731.8114488,0,1,0
2,1752425732.0148911,0,2,0
2,1752425732.2174807,0,2,0
2,1752425732.4196188,0,0,1
2,1752425732.622898,0,1,0
2,1752425732.8240921,0,1,0
2,1752425733.0270896,0,2,0
2,1752425733.228648,0,0,1
2,1752425733.4307137,0,0,1
2,1752425733.6339352,0,1,0
2,1752425733.8361375,0,2,0
2,1752425734.03839,0,0,1
2,1752425734.24035,0,1,0
2,1752425734.4427812,0,2,0
2,1752425734.645493,0,1,0
2,1752425734.8488646,0,0,1
2,1752425735.0523863,0,2,0
2,1752425735.254964,0,1,0
2,1752425735.457068,0,2,0
2,1752425735.6589127,0,0,1
2,1752425735.8612633,0,0,1
2,1752425736.0637774,0,2,0
2,1752425736.2668004,0,1,0
2,1752425736.4692636,0,2,0
2,1752425736.6717942,0,0,1
2,1752425736.8745596,0,1,0
2,1752425737.0773127,0,2,0
2,1752425737.2796123,0,1,0
2,1752425737.4809473,0,0,1
2,1752425737.6830268,0,0,1
2,1752425737.884872,0,1,0
2,1752425738.0873704,0,2,0
2,1752425738.2904637,0,1,0
2,1752425738.4930186,0,2,0
2,1752425738.6953378,0,0,1
3,1752425785.2431564,1,1,1
3,1752425785.4447281,1,0,0
3,1752425785.6481986,1,2,0
3,1752425785.8497088,1,0,0
3,1752425786.0521936,1,1,1
3,1752425786.2540562,1,2,0
3,1752425786.457901,1,1,1
3,1752425786.6606991,1,2,0
