trial,timestamp,target,stimulus,is_target
0,1752161669.6244893,2,1,0
0,1752161669.7253141,2,2,1
0,1752161669.8272605,2,0,0
0,1752161669.9285686,2,1,0
0,1752161670.0298939,2,2,1
0,1752161670.131144,2,0,0
0,1752161670.2324915,2,1,0
0,1752161670.3344991,2,0,0
0,1752161670.4348364,2,2,1
0,1752161670.5351844,2,2,1
0,1752161670.636644,2,0,0
0,1752161670.7380154,2,1,0
0,1752161670.83937,2,2,1
0,1752161670.9405947,2,1,0
0,1752161671.0425718,2,0,0
0,1752161671.1442323,2,2,1
0,1752161671.245634,2,0,0
0,1752161671.3466349,2,1,0
0,1752161671.4476776,2,1,0
0,1752161671.5488727,2,0,0
0,1752161671.6507702,2,2,1
0,1752161671.752721,2,2,1
0,1752161671.8528483,2,0,0
0,1752161671.9532175,2,1,0
0,1752161672.0545995,2,2,1
0,1752161672.1548111,2,1,0
0,1752161672.2562368,2,0,0
0,1752161672.3574343,2,2,1
0,1752161672.4588032,2,1,0
0,1752161672.5591278,2,0,0
0,1752161672.6604605,2,0,0
0,1752161672.7624028,2,2,1
0,1752161672.8627424,2,1,0
0,1752161672.9630556,2,1,0
0,1752161673.0631695,2,2,1
0,1752161673.1645668,2,0,0
1,1752161674.9058177,0,0,1
1,1752161675.0062394,0,1,0
1,1752161675.1073318,0,2,0
1,1752161675.2087913,0,0,1
1,1752161675.3101451,0,2,0
1,1752161675.4116182,0,1,0
1,1752161675.5148206,0,2,0
1,1752161675.615163,0,0,1
1,1752161675.7168543,0,1,0
1,1752161675.8182383,0,2,0
1,1752161675.919553,0,1,0
1,1752161676.0209262,0,0,1
1,1752161676.121934,0,0,1
1,1752161676.2233222,0,1,0
1,1752161676.325289,0,2,0
1,1752161676.4265213,0,1,0
1,1752161676.5278862,0,0,1
1,1752161676.6292589,0,2,0
1,1752161676.7306004,0,2,0
1,1752161676.8318083,0,0,1
1,1752161676.9331367,0,1,0
1,1752161677.0347302,0,0,1
1,1752161677.135122,0,1,0
1,1752161677.2365265,0,2,0
1,1752161677.3383658,0,2,0
1,1752161677.4397361,0,0,1
1,1752161677.540975,0,1,0
1,1752161677.6426988,0,2,0
1,1752161677.7429922,0,0,1
1,1752161677.8433359,0,1,0
1,1752161677.9452734,0,1,0
1,1752161678.0465508,0,0,1
1,1752161678.1477604,0,2,0
1,1752161678.2491608,0,2,0
1,1752161678.3503726,0,1,0
1,1752161678.451772,0,0,1
2,1752161680.8069484,1,0,0
2,1752161680.907394,1,2,0
2,1752161681.0093603,1,1,1
2,1752161681.1106322,1,1,1
2,1752161681.2125654,1,0,0
2,1752161681.3144236,1,2,0
2,1752161681.41589,1,2,0
2,1752161681.5174198,1,1,1
2,1752161681.6187432,1,0,0
2,1752161681.7201228,1,1,1
2,1752161681.8214989,1,2,0
2,1752161681.9233427,1,0,0
2,1752161682.0252688,1,0,0
2,1752161682.1266038,1,2,0
2,1752161682.2279322,1,1,1
2,1752161682.3297596,1,2,0
2,1752161682.4311163,1,1,1
2,1752161682.5324743,1,0,0
2,1752161682.6342027,1,2,0
2,1752161682.7361825,1,0,0
2,1752161682.8374748,1,1,1
2,1752161682.9386466,1,2,0
2,1752161683.0404782,1,0,0
2,1752161683.1423006,1,1,1
2,1752161683.2435925,1,1,1
2,1752161683.3449244,1,0,0
2,1752161683.4462233,1,2,0
2,1752161683.5478888,1,2,0
2,1752161683.6492026,1,0,0
2,1752161683.7510028,1,1,1
2,1752161683.8518624,1,0,0
2,1752161683.953301,1,2,0
2,1752161684.0544336,1,1,1
2,1752161684.1554909,1,1,1
2,1752161684.257274,1,0,0
2,1752161684.358842,1,2,0
3,1752161685.378354,1,1,1
3,1752161685.4784162,1,2,0
3,1752161685.5796683,1,0,0
3,1752161685.681616,1,1,1
3,1752161685.7834046,1,2,0
3,1752161685.8845718,1,0,0
3,1752161685.9854374,1,1,1
3,1752161686.0867329,1,2,0
3,1752161686.1879368,1,0,0
3,1752161686.2893014,1,1,1
3,1752161686.391159,1,0,0
3,1752161686.4925025,1,2,0
3,1752161686.5943885,1,1,1
3,1752161686.696302,1,0,0
3,1752161686.7975569,1,2,0
3,1752161686.898952,1,0,0
3,1752161687.0003235,1,1,1
3,1752161687.101633,1,2,0
3,1752161687.202983,1,1,1
3,1752161687.304472,1,2,0
3,1752161687.4048162,1,0,0
3,1752161687.5059695,1,1,1
3,1752161687.6078053,1,0,0
3,1752161687.7091148,1,2,0
3,1752161687.810118,1,2,0
3,1752161687.911507,1,0,0
3,1752161688.0128872,1,1,1
3,1752161688.1131458,1,2,0
3,1752161688.2149606,1,0,0
3,1752161688.315365,1,1,1
3,1752161688.416528,1,0,0
3,1752161688.5178826,1,2,0
3,1752161688.6192548,1,1,1
3,1752161688.7205024,1,0,0
3,1752161688.8218448,1,2,0
3,1752161688.9231918,1,1,1
4,1752161690.2526631,0,2,0
4,1752161690.3527188,0,0,1
4,1752161690.453004,0,1,0
4,1752161690.5533931,0,2,0
4,1752161690.655287,0,0,1
4,1752161690.7570071,0,1,0
4,1752161690.8581479,0,0,1
4,1752161690.9595761,0,1,0
4,1752161691.0614388,0,2,0
4,1752161691.1633363,0,0,1
4,1752161691.2649856,0,1,0
4,1752161691.3653004,0,2,0
4,1752161691.4666824,0,2,0
4,1752161691.5678003,0,1,0
4,1752161691.6690223,0,0,1
4,1752161691.7708154,0,2,0
4,1752161691.871587,0,0,1
4,1752161691.972181,0,1,0
4,1752161692.0746603,0,0,1
4,1752161692.1749263,0,2,0
4,1752161692.2769482,0,1,0
4,1752161692.3783293,0,2,0
4,1752161692.4792318,0,1,0
4,1752161692.5805564,0,0,1
4,1752161692.6819754,0,1,0
4,1752161692.7829494,0,0,1
4,1752161692.883231,0,2,0
4,1752161692.9845276,0,1,0
4,1752161693.0854638,0,0,1
4,1752161693.1865294,0,2,0
4,1752161693.2879014,0,2,0
4,1752161693.3891532,0,0,1
4,1752161693.4905722,0,1,0
4,1752161693.5918498,0,2,0
4,1752161693.6929617,0,1,0
4,1752161693.7933142,0,0,1
5,1752161695.479872,2,0,0
5,1752161695.5801775,2,1,0
5,1752161695.681206,2,2,1
5,1752161695.7823212,2,0,0
5,1752161695.8835661,2,1,0
5,1752161695.9853199,2,2,1
5,1752161696.0870843,2,2,1
5,1752161696.1884854,2,1,0
5,1752161696.2900965,2,0,0
5,1752161696.3904822,2,0,0
5,1752161696.492214,2,2,1
5,1752161696.5934296,2,1,0
5,1752161696.694855,2,2,1
5,1752161696.795153,2,0,0
5,1752161696.8965614,2,1,0
5,1752161696.9977605,2,1,0
5,1752161697.099231,2,2,1
5,1752161697.2003446,2,0,0
5,1752161697.301353,2,1,0
5,1752161697.4024372,2,0,0
5,1752161697.5041335,2,2,1
5,1752161697.6053543,2,1,0
5,1752161697.7066772,2,0,0
5,1752161697.8080478,2,2,1
5,1752161697.9092135,2,0,0
5,1752161698.0104384,2,1,0
5,1752161698.1117465,2,2,1
5,1752161698.2130687,2,1,0
5,1752161698.3147829,2,0,0
5,1752161698.4149904,2,2,1
5,1752161698.5159929,2,0,0
5,1752161698.6173449,2,2,1
5,1752161698.7195108,2,1,0
5,1752161698.821476,2,0,0
5,1752161698.9228108,2,1,0
5,1752161699.0243351,2,2,1
6,1752161700.564494,0,2,0
6,1752161700.6649613,0,1,0
6,1752161700.7663352,0,0,1
6,1752161700.8682184,0,0,1
6,1752161700.96965,0,1,0
6,1752161701.0707676,0,2,0
6,1752161701.1722076,0,2,0
6,1752161701.2742171,0,0,1
6,1752161701.3756495,0,1,0
6,1752161701.4769883,0,0,1
6,1752161701.5783894,0,1,0
6,1752161701.6803126,0,2,0
6,1752161701.7815516,0,1,0
6,1752161701.882833,0,2,0
6,1752161701.9831827,0,0,1
6,1752161702.085165,0,2,0
6,1752161702.1864984,0,0,1
6,1752161702.2878747,0,1,0
6,1752161702.389282,0,2,0
6,1752161702.4903274,0,1,0
6,1752161702.591712,0,0,1
6,1752161702.693099,0,2,0
6,1752161702.7950509,0,0,1
6,1752161702.895455,0,1,0
6,1752161702.996873,0,1,0
6,1752161703.0983768,0,0,1
6,1752161703.199619,0,2,0
6,1752161703.3010423,0,1,0
6,1752161703.4024522,0,2,0
6,1752161703.5043387,0,0,1
6,1752161703.605786,0,2,0
6,1752161703.7067904,0,0,1
6,1752161703.8078024,0,1,0
6,1752161703.909179,0,0,1
6,1752161704.0104837,0,2,0
6,1752161704.1115835,0,1,0
7,1752161706.267013,1,2,0
