timestamp_ux,timestamp,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13
1752160633.5956638,9.75,-36.40995788574219,-11.013348579406738,9.273645401000977,-17.248130798339844,5.28930139541626,14.397618293762207,215.42417907714844,-0.7223966121673584,-18.251142501831055,-27.60331916809082,-38.716766357421875,-20.99895477294922,-31.704248428344727,-22.482419967651367
1752160633.5956638,9.765625,-37.44355392456055,0.8088966012001038,17.37412452697754,-20.213729858398438,6.1040425300598145,14.07101821899414,95.44574737548828,-1.6194123029708862,-10.740585327148438,-13.903088569641113,-40.918113708496094,-18.087120056152344,-22.198766708374023,-26.271263122558594
1752160633.5956638,9.78125,-39.860389709472656,-1.4986077547073364,21.772233963012695,-18.922632217407227,6.205787658691406,10.515207290649414,27.344938278198242,-2.038705825805664,-17.317977905273438,6.781769275665283,-31.080875396728516,-15.018709182739258,-17.04290771484375,-29.159391403198242
1752160633.5956638,9.796875,-47.29922103881836,-17.849857330322266,16.67630958557129,-31.884857177734375,4.538552284240723,2.1638402938842773,-58.92660140991211,-1.1894437074661255,-23.656719207763672,1.6345891952514648,-27.823898315429688,-10.481136322021484,-17.34896469116211,-30.935680389404297
1752160633.5956638,9.8125,-54.399879455566406,-18.69869613647461,-0.5911800861358643,-38.098106384277344,0.3523356020450592,-4.962018966674805,-93.97843933105469,-3.2177858352661133,-18.294282913208008,-22.07023048400879,-35.796417236328125,-13.183677673339844,-26.38142967224121,-38.05498123168945
1752160633.5956638,9.828125,-45.34394836425781,12.855029106140137,-26.160091400146484,-19.219825744628906,-4.085907936096191,-12.247167587280273,-169.3603057861328,-4.1122517585754395,-7.131926536560059,-20.88319969177246,-39.697174072265625,-10.274842262268066,-32.12526321411133,-35.897315979003906
1752160633.5956638,9.84375,-27.740514755249023,19.916812896728516,-55.127262115478516,-5.2908124923706055,-12.256477355957031,-31.46079444885254,-338.348876953125,-3.8461930751800537,-1.4660080671310425,-1.6993404626846313,-19.956472396850586,2.0072412490844727,-14.82366943359375,-18.767436981201172
1752160633.5956638,9.859375,-22.251300811767578,-11.775792121887207,-80.3276596069336,-13.904093742370605,-22.19339942932129,-48.44063949584961,-502.332275390625,-7.338729381561279,-0.9889626502990723,1.3520742654800415,8.31710433959961,3.9367480278015137,7.69104528427124,-5.490784645080566
1752160633.5956638,9.875,-13.257065773010254,-1.0398569107055664,-96.83113098144531,-12.545707702636719,-27.98395538330078,-46.89170455932617,-593.9568481445312,-9.326558113098145,12.839345932006836,11.937195777893066,8.344185829162598,2.826162099838257,13.265783309936523,5.566231727600098
1752160633.5956638,9.890625,10.108540534973145,29.541671752929688,-89.66129302978516,7.721216201782227,-23.197364807128906,-34.40446472167969,-619.5512084960938,-5.780442714691162,25.824851989746094,28.71396827697754,-5.436216831207275,9.478612899780273,10.704646110534668,18.949338912963867
1752160633.5956638,9.90625,15.62087631225586,-1.5877190828323364,-46.0383415222168,6.528327465057373,-4.951331615447998,-10.683154106140137,-559.385986328125,-1.4863355159759521,9.5239896774292,8.780426979064941,0.6722961068153381,2.368830919265747,9.675492286682129,13.954527854919434
