trial,timestamp,target,stimulus,is_target
0,1752428082.5906136,2,1,0
0,1752428082.791434,2,2,1
0,1752428082.9939308,2,0,0
0,1752428083.1963136,2,2,1
0,1752428083.3992865,2,1,0
0,1752428083.6021268,2,0,0
0,1752428083.8040297,2,1,0
0,1752428084.0081613,2,0,0
0,1752428084.2111886,2,2,1
0,1752428084.4127705,2,1,0
0,1752428084.6152132,2,0,0
0,1752428084.818769,2,2,1
0,1752428085.021132,2,1,0
0,1752428085.224072,2,0,0
0,1752428085.4262674,2,2,1
0,1752428085.6300042,2,2,1
0,1752428085.8324647,2,1,0
0,1752428086.0350623,2,0,0
0,1752428086.2372117,2,1,0
0,1752428086.4401174,2,2,1
0,1752428086.6424973,2,0,0
0,1752428086.846385,2,0,0
0,1752428087.0479374,2,1,0
0,1752428087.2511625,2,2,1
0,1752428087.4535804,2,0,0
0,1752428087.656824,2,2,1
0,1752428087.860474,2,1,0
0,1752428088.0639956,2,0,0
0,1752428088.2660694,2,1,0
0,1752428088.4696054,2,2,1
0,1752428088.6730409,2,2,1
0,1752428088.8742359,2,0,0
0,1752428089.0773194,2,1,0
0,1752428089.2801003,2,2,1
0,1752428089.4830828,2,1,0
0,1752428089.686415,2,0,0
1,1752428091.48303,0,2,0
1,1752428091.685011,0,0,1
1,1752428091.887143,0,1,0
1,1752428092.0898643,0,1,0
1,1752428092.2930565,0,0,1
1,1752428092.4952521,0,2,0
1,1752428092.6990333,0,0,1
1,1752428092.9019806,0,1,0
1,1752428093.1054628,0,2,0
1,1752428093.3072228,0,2,0
1,1752428093.5107007,0,1,0
1,1752428093.7137508,0,0,1
1,1752428093.9151964,0,2,0
1,1752428094.117862,0,1,0
1,1752428094.3196914,0,0,1
1,1752428094.5215173,0,0,1
1,1752428094.7237883,0,2,0
1,1752428094.9269805,0,1,0
1,1752428095.129417,0,0,1
1,1752428095.332334,0,1,0
1,1752428095.53585,0,2,0
1,1752428095.7381418,0,2,0
1,1752428095.9408646,0,1,0
1,1752428096.143556,0,0,1
1,1752428096.3464072,0,2,0
1,1752428096.5498736,0,1,0
1,1752428096.7530596,0,0,1
1,1752428096.9552126,0,0,1
1,1752428097.1568673,0,1,0
1,1752428097.3606715,0,2,0
1,1752428097.5636895,0,0,1
1,1752428097.7653253,0,1,0
1,1752428097.9668283,0,2,0
1,1752428098.170474,0,1,0
1,1752428098.37179,0,2,0
1,1752428098.5742188,0,0,1
2,1752428100.1107037,1,2,0
2,1752428100.3116908,1,0,0
2,1752428100.51383,1,1,1
2,1752428100.7157729,1,1,1
2,1752428100.9193184,1,0,0
2,1752428101.1217122,1,2,0
2,1752428101.3233702,1,0,0
2,1752428101.5272877,1,1,1
2,1752428101.730022,1,2,0
2,1752428101.932519,1,1,1
2,1752428102.1341233,1,0,0
2,1752428102.337285,1,2,0
2,1752428102.5395868,1,0,0
2,1752428102.742383,1,1,1
2,1752428102.9448462,1,2,0
2,1752428103.1473966,1,0,0
2,1752428103.350406,1,1,1
2,1752428103.5515783,1,2,0
2,1752428103.7545023,1,2,0
2,1752428103.9565458,1,1,1
