trial,timestamp,target,stimulus,is_target
0,1752762511.5466628,1,1,1
0,1752762511.7494922,1,0,0
0,1752762511.952189,1,2,0
0,1752762512.1553311,1,2,0
0,1752762512.358235,1,1,1
0,1752762512.5616918,1,0,0
0,1752762512.7651477,1,1,1
0,1752762512.9684114,1,2,0
0,1752762513.1718674,1,0,0
0,1752762513.3753235,1,1,1
0,1752762513.5783641,1,2,0
0,1752762513.7819982,1,0,0
0,1752762513.985454,1,2,0
0,1752762514.188911,1,0,0
0,1752762514.3923662,1,1,1
0,1752762514.5945513,1,1,1
0,1752762514.7980056,1,0,0
0,1752762515.001992,1,2,0
0,1752762515.2058616,1,0,0
0,1752762515.4089978,1,1,1
0,1752762515.6124282,1,2,0
0,1752762515.8160026,1,2,0
0,1752762516.0194998,1,1,1
0,1752762516.2224834,1,0,0
0,1752762516.4254787,1,0,0
0,1752762516.6279373,1,2,0
0,1752762516.8319378,1,1,1
0,1752762517.0353937,1,1,1
0,1752762517.2388499,1,0,0
0,1752762517.4423864,1,2,0
0,1752762517.645084,1,0,0
0,1752762517.8485408,1,2,0
0,1752762518.0521758,1,1,1
0,1752762518.2556314,1,0,0
0,1752762518.4590878,1,2,0
0,1752762518.6625197,1,1,1
1,1752762523.5448885,2,0,0
1,1752762523.7473476,2,2,1
1,1752762523.9498057,2,1,0
1,1752762524.1542592,2,0,0
1,1752762524.3578045,2,1,0
1,1752762524.5607605,2,2,1
1,1752762524.7647643,2,0,0
1,1752762524.9682207,2,2,1
1,1752762525.172773,2,1,0
1,1752762525.376222,2,2,1
1,1752762525.5786552,2,1,0
1,1752762525.7815824,2,0,0
1,1752762525.9853024,2,0,0
1,1752762526.1894424,2,1,0
1,1752762526.3928974,2,2,1
1,1752762526.596227,2,0,0
1,1752762526.798888,2,2,1
1,1752762527.0023453,2,1,0
1,1752762527.2069223,2,2,1
1,1752762527.410378,2,0,0
1,1752762527.614282,2,1,0
1,1752762527.8170238,2,2,1
1,1752762528.0221345,2,0,0
1,1752762528.2256024,2,1,0
1,1752762528.429409,2,2,1
1,1752762528.6324713,2,0,0
1,1752762528.836925,2,1,0
1,1752762529.0403793,2,1,0
1,1752762529.24315,2,0,0
1,1752762529.4461286,2,2,1
1,1752762529.6488495,2,0,0
1,1752762529.8508472,2,1,0
1,1752762530.0543761,2,2,1
1,1752762530.2578316,2,0,0
1,1752762530.46095,2,1,0
1,1752762530.6653917,2,2,1
2,1752762532.4643776,0,2,0
2,1752762532.6678338,0,0,1
2,1752762532.8710122,0,1,0
2,1752762533.0754542,0,1,0
2,1752762533.278495,0,0,1
2,1752762533.4825237,0,2,0
2,1752762533.6862428,0,2,0
2,1752762533.8908713,0,0,1
2,1752762534.09333,0,1,0
2,1752762534.296786,0,2,0
2,1752762534.500242,0,1,0
2,1752762534.7036974,0,0,1
2,1752762534.9071536,0,0,1
2,1752762535.1104076,0,1,0
2,1752762535.3133852,0,2,0
2,1752762535.5168252,0,0,1
