Time:64Hz,Epoch,AF3,Event Id,Event Date,Event Duration
37.2031250000,148,-3.1428788632,,,
37.2187500000,148,-2.9857193789,,,
37.2343750000,148,-1.7851380028,,,
37.2500000000,149,-4.2214225051,,,
37.2656250000,149,-2.3244740685,,,
37.2812500000,149,0.5908518823,,,
37.2968750000,149,1.7927386349,,,
37.3125000000,149,1.3092801863,,,
37.3281250000,149,0.3388495177,,,
37.3437500000,149,3.3224371469,,,
37.3593750000,149,1.8731492146,,,
37.3750000000,149,-0.1051049817,,,
37.3906250000,149,2.6908419328,,,
37.4062500000,149,1.1336503606,,,
37.4218750000,149,-1.4503931232,,,
37.4375000000,149,-2.1061914102,,,
37.4531250000,149,-1.4990618346,,,
37.4687500000,149,-1.0853284702,,,
37.4843750000,149,-2.6870060402,33024,37.4990234375,0.0000000000
37.5000000000,150,-2.0024717876,,,
37.5156250000,150,-1.7940290090,,,
37.5312500000,150,0.1270892102,,,
37.5468750000,150,3.4725741746,,,
37.5625000000,150,2.2170457413,,,
37.5781250000,150,2.9313879627,,,
37.5937500000,150,1.9592686618,,,
37.6093750000,150,-0.4029344834,,,
37.6250000000,150,1.2668644087,,,
37.6406250000,150,-2.2845353492,,,
37.6562500000,150,-3.9755676820,,,
37.6718750000,150,1.1210822817,,,
37.6875000000,150,3.4233879671,,,
37.7031250000,150,1.3094529645,,,
37.7187500000,150,-2.5457474716,,,
37.7343750000,150,0.3552855073,,,
37.7500000000,151,3.9864200496,,,
37.7656250000,151,0.5191729799,,,
37.7812500000,151,0.0808199620,,,
37.7968750000,151,1.1737147891,33024,37.7998046875,0.0000000000
37.8125000000,151,1.0539285141,,,
37.8281250000,151,0.2116154040,,,
37.8437500000,151,-1.7189121579,,,
37.8593750000,151,-0.4180707404,,,
37.8750000000,151,-1.3112146091,,,
37.8906250000,151,-1.9552566483,,,
37.9062500000,151,1.7398678505,,,
37.9218750000,151,2.7559546996,,,
37.9375000000,151,1.3300328287,,,
37.9531250000,151,-2.5249686926,,,
37.9687500000,151,-3.1977836881,,,
37.9843750000,151,-0.3964726404,,,
38.0000000000,152,-2.5173799265,,,
38.0156250000,152,-1.9248697672,,,
38.0312500000,152,-1.3491288880,,,
38.0468750000,152,-3.5905711280,,,
38.0625000000,152,0.2961723185,,,
38.0781250000,152,1.5834263590,,,
38.0937500000,152,-1.8661399429,33024,38.0996093750,0.0000000000
38.1093750000,152,-2.8035398529,,,
38.1250000000,152,1.5747392821,,,
38.1406250000,152,6.3883065074,,,
38.1562500000,152,0.8223157065,,,
38.1718750000,152,-2.4480774150,,,
38.1875000000,152,2.9684268401,,,
38.2031250000,152,4.4701525598,,,
38.2187500000,152,2.8424564655,,,
38.2343750000,152,-0.9070130838,,,
38.2500000000,153,-2.6336127034,,,
38.2656250000,153,-1.0015325138,,,
38.2812500000,153,-1.1190675293,,,
38.2968750000,153,-0.6204196371,,,
38.3125000000,153,-0.2585630774,,,
38.3281250000,153,2.1027317883,,,
38.3437500000,153,1.8916169662,,,
38.3593750000,153,-3.0378069575,,,
38.3750000000,153,-0.2904177185,,,
38.3906250000,153,1.7425746793,33024,38.3994140625,0.0000000000
38.4062500000,153,-1.3310814654,,,
38.4218750000,153,-1.8868981043,,,
38.4375000000,153,-3.4271215698,,,
38.4531250000,153,-1.1285188757,,,
38.4687500000,153,2.0365086652,,,
38.4843750000,153,0.2804865586,,,
38.5000000000,154,-1.1015875772,,,
38.5156250000,154,-0.7056351037,,,
38.5312500000,154,1.2382871974,,,
38.5468750000,154,-0.7900788506,,,
38.5625000000,154,-0.8520288576,,,
38.5781250000,154,3.8936645692,,,
38.5937500000,154,0.7815033005,,,
38.6093750000,154,-1.1681806357,,,
38.6250000000,154,2.1189014831,,,
38.6406250000,154,1.9448610444,,,
38.6562500000,154,-0.1313316358,,,
38.6718750000,154,-3.7878582064,,,
38.6875000000,154,-3.6098670277,33024,38.6992187500,0.0000000000
38.7031250000,154,-1.3163161170,,,
38.7187500000,154,-0.2848923026,,,
38.7343750000,154,3.1819792938,,,
38.7500000000,155,2.2841253875,,,
38.7656250000,155,1.0190998481,,,
38.7812500000,155,3.6097511900,,,
38.7968750000,155,4.2446699296,,,
38.8125000000,155,3.4734926172,,,
38.8281250000,155,0.3742620427,,,
38.8437500000,155,0.4624126678,,,
38.8593750000,155,1.2007285615,,,
38.8750000000,155,-2.3276716119,,,
38.8906250000,155,-1.0317282938,,,
38.9062500000,155,0.5680610005,,,
38.9218750000,155,0.1700648953,,,
38.9375000000,155,-1.1708763751,,,
38.9531250000,155,-4.9325354846,,,
38.9687500000,155,-0.8648144616,,,
38.9843750000,155,2.7987749880,33024,38.9990234375,0.0000000000
39.0000000000,156,-1.2993620250,,,
39.0156250000,156,-1.9836173060,,,
39.0312500000,156,0.3495986199,,,
39.0468750000,156,1.1123601459,,,
39.0625000000,156,-2.3621550773,,,
39.0781250000,156,-3.1488667446,,,
39.0937500000,156,1.7163044584,,,
39.1093750000,156,0.1522538000,,,
39.1250000000,156,-3.4284937655,,,
39.1406250000,156,-2.6921950642,,,
39.1562500000,156,1.5263502550,,,
39.1718750000,156,5.1834114360,,,
39.1875000000,156,-0.0496230907,,,
39.2031250000,156,-2.1215069802,,,
39.2187500000,156,2.8328034475,,,
39.2343750000,156,3.3933743687,,,
39.2500000000,157,-0.6484054105,,,
39.2656250000,157,-6.8175722663,,,
39.2812500000,157,-5.6997295644,,,
39.2968750000,157,-0.6844925007,33024,39.2998046875,0.0000000000
39.3125000000,157,-0.6402374128,,,
39.3281250000,157,0.0116954613,,,
39.3437500000,157,-1.8900549516,,,
39.3593750000,157,-1.8559358593,,,
39.3750000000,157,2.3506900913,,,
39.3906250000,157,1.6941566795,,,
39.4062500000,157,0.5304255472,,,
39.4218750000,157,-0.1131452643,,,
39.4375000000,157,1.2128823253,,,
39.4531250000,157,3.8819766598,,,
39.4687500000,157,3.0187322388,,,
39.4843750000,157,3.4957050523,,,
39.5000000000,158,2.0674875121,,,
39.5156250000,158,0.0468986517,,,
39.5312500000,158,0.7140217062,,,
39.5468750000,158,-1.9130646344,,,
39.5625000000,158,-2.1879000772,,,
39.5781250000,158,-0.3808096093,,,
39.5937500000,158,-0.0886345884,33024,39.5996093750,0.0000000000
39.6093750000,158,0.3841183655,,,
39.6250000000,158,-0.2394153743,,,
39.6406250000,158,1.8826941076,,,
39.6562500000,158,1.4546906291,,,
39.6718750000,158,-1.0227646658,,,
39.6875000000,158,0.9261225240,,,
39.7031250000,158,-0.7472678152,,,
39.7187500000,158,-1.3519265567,,,
39.7343750000,158,0.3437847229,,,
39.7500000000,159,-1.3147842447,,,
39.7656250000,159,-0.3691184885,,,
39.7812500000,159,-0.8071163361,,,
39.7968750000,159,-1.1490152928,,,
39.8125000000,159,1.2681662538,,,
39.8281250000,159,1.9300226959,,,
39.8437500000,159,2.5564849213,,,
39.8593750000,159,-0.7764324152,,,
39.8750000000,159,-3.1939537233,,,
39.8906250000,159,-1.3044669223,33024,39.8994140625,0.0000000000
39.9062500000,159,-1.5368851946,,,
39.9218750000,159,-0.3523695613,,,
39.9375000000,159,1.6303098047,,,
39.9531250000,159,3.2267291119,,,
39.9687500000,159,0.5887298658,,,
39.9843750000,159,-5.0741312176,,,
40.0000000000,160,-0.5937569701,,,
40.0156250000,160,3.9101033691,,,
40.0312500000,160,1.2327469679,,,
40.0468750000,160,-0.3390533359,,,
40.0625000000,160,-1.6847975845,,,
40.0781250000,160,-0.2674059982,,,
40.0937500000,160,-0.3047120208,,,
40.1093750000,160,-2.2722122564,,,
40.1250000000,160,0.8459754444,,,
40.1406250000,160,2.1460213367,,,
40.1562500000,160,0.9239034634,,,
40.1718750000,160,-0.6771210791,,,
40.1875000000,160,-0.9228289488,33024,40.1992187500,0.0000000000
40.2031250000,160,0.7044376565,,,
40.2187500000,160,-1.7845127499,,,
40.2343750000,160,-0.1831154438,,,
40.2500000000,161,2.4809742193,,,
40.2656250000,161,-1.5362667878,,,
40.2812500000,161,-2.2517979091,,,
40.2968750000,161,-1.7475025032,,,
40.3125000000,161,-1.5773340067,,,
40.3281250000,161,-1.0318374798,,,
40.3437500000,161,-1.2682100380,,,
40.3593750000,161,0.6052574330,,,
40.3750000000,161,-1.1049784003,,,
40.3906250000,161,-0.0766039083,,,
40.4062500000,161,5.2010693058,,,
40.4218750000,161,3.9965186925,,,
40.4375000000,161,1.6852942388,,,
40.4531250000,161,0.6740896724,,,
40.4687500000,161,1.2512794067,,,
40.4843750000,161,1.4749732484,33024,40.4990234375,0.0000000000
40.5000000000,162,-1.6675728820,,,
40.5156250000,162,-0.3716569839,,,
40.5312500000,162,0.7228573415,,,
40.5468750000,162,0.2012714583,,,
40.5625000000,162,1.5874282524,,,
40.5781250000,162,0.1607897899,,,
40.5937500000,162,1.4337288362,,,
40.6093750000,162,1.8640020505,,,
40.6250000000,162,-1.3148270283,,,
40.6406250000,162,-0.9415325894,,,
40.6562500000,162,0.0217342848,,,
40.6718750000,162,1.7145551326,,,
40.6875000000,162,0.4695634387,,,
40.7031250000,162,-2.8416190788,,,
40.7187500000,162,-1.7911319073,,,
40.7343750000,162,-1.4897685829,,,
40.7500000000,163,0.1473686376,,,
40.7656250000,163,-0.6533411994,,,
40.7812500000,163,-4.4379692455,,,
40.7968750000,163,-0.2687656195,33024,40.7998046875,0.0000000000
40.8125000000,163,1.8915590967,,,
40.8281250000,163,-1.5146568225,,,
40.8437500000,163,-2.2621663747,,,
40.8593750000,163,-0.3052844034,,,
40.8750000000,163,1.7954736625,,,
40.8906250000,163,-1.5986345511,,,
40.9062500000,163,-3.2234292040,,,
40.9218750000,163,-0.9832356591,,,
40.9375000000,163,-0.3729179726,,,
40.9531250000,163,2.5512301400,,,
40.9687500000,163,1.6983354898,,,
40.9843750000,163,-0.1332487091,,,
41.0000000000,164,2.4756848028,,,
41.0156250000,164,2.8296461131,,,
41.0312500000,164,2.3360940693,,,
41.0468750000,164,-0.3593074228,,,
41.0625000000,164,-0.7562444614,,,
41.0781250000,164,1.3492046124,,,
41.0937500000,164,-3.9637346459,33024,41.0996093750,0.0000000000
41.1093750000,164,-6.0082754578,,,
41.1250000000,164,-2.0561351111,,,
41.1406250000,164,-0.9497493372,,,
41.1562500000,164,-2.1140439238,,,
41.1718750000,164,-2.8496145915,,,
41.1875000000,164,1.9359037099,,,
41.2031250000,164,4.3821103024,,,
41.2187500000,164,2.6854844701,,,
41.2343750000,164,3.6713097612,,,
41.2500000000,165,1.7542722354,,,
41.2656250000,165,1.6847489416,,,
41.2812500000,165,1.5261767470,,,
41.2968750000,165,-2.8202449095,,,
