Time:64Hz,Epoch,AF3,Event Id,Event Date,Event Duration
1.2656250000,5,-1.1476222109,,,
1.2812500000,5,-0.4391839361,,,
1.2968750000,5,0.8595367793,,,
1.3125000000,5,1.3032268081,,,
1.3281250000,5,2.7332283999,,,
1.3437500000,5,0.9982121187,,,
1.3593750000,5,-0.2905747901,,,
1.3750000000,5,0.4768110998,,,
1.3906250000,5,-0.6048256582,,,
1.4062500000,5,-3.5813264555,,,
1.4218750000,5,-4.0054085949,,,
1.4375000000,5,-0.4054156584,,,
1.4531250000,5,0.4425702603,,,
1.4687500000,5,0.8707766335,,,
1.4843750000,5,3.2033010078,33024,1.4990234375,0.0000000000
1.5000000000,6,1.6647374085,,,
1.5156250000,6,-0.0322790278,,,
1.5312500000,6,-0.6266764907,,,
1.5468750000,6,-1.4772681003,,,
1.5625000000,6,-1.0649229541,,,
1.5781250000,6,-1.5995033545,,,
1.5937500000,6,-3.0467027451,,,
1.6093750000,6,-5.7016282711,,,
1.6250000000,6,-6.8002236388,,,
1.6406250000,6,-4.2094779919,,,
1.6562500000,6,-0.9397662380,,,
1.6718750000,6,3.4011861557,,,
1.6875000000,6,4.3672283859,,,
1.7031250000,6,3.5174768771,,,
1.7187500000,6,6.7523107707,,,
1.7343750000,6,6.1155032863,,,
1.7500000000,7,3.6106871365,,,
1.7656250000,7,4.2019783744,,,
1.7812500000,7,1.3372862662,,,
1.7968750000,7,-2.0484682498,33024,1.7998046875,0.0000000000
1.8125000000,7,-1.5214132746,,,
1.8281250000,7,-0.5218593415,,,
1.8437500000,7,-2.0443333318,,,
1.8593750000,7,-2.2285532332,,,
1.8750000000,7,0.8339048077,,,
1.8906250000,7,-0.3619074564,,,
1.9062500000,7,-1.3624680937,,,
1.9218750000,7,1.7004810521,,,
1.9375000000,7,1.0519835049,,,
1.9531250000,7,-0.6240789650,,,
1.9687500000,7,-1.0523046407,,,
1.9843750000,7,-2.7686179222,,,
2.0000000000,8,-4.3171928038,,,
2.0156250000,8,-5.9501477477,,,
2.0312500000,8,-12.9324052184,,,
2.0468750000,8,-21.3224729548,,,
2.0625000000,8,-5.7750142242,,,
2.0781250000,8,38.6648118208,,,
2.0937500000,8,63.3790255255,33024,2.0996093750,0.0000000000
2.1093750000,8,32.8113553844,,,
2.1250000000,8,-14.5236208410,,,
2.1406250000,8,-22.8338924839,,,
2.1562500000,8,-6.8427979371,,,
2.1718750000,8,-7.4912223391,,,
2.1875000000,8,-10.8018500399,,,
2.2031250000,8,-5.1980727699,,,
2.2187500000,8,-5.6117749335,,,
2.2343750000,8,-0.7432230368,,,
2.2500000000,9,15.3817188574,,,
2.2656250000,9,18.0872020602,,,
2.2812500000,9,-4.6488135853,,,
2.2968750000,9,-25.5063882020,,,
2.3125000000,9,-21.0930698674,,,
2.3281250000,9,-10.6901108968,,,
2.3437500000,9,-10.5614178651,,,
2.3593750000,9,-9.7334594837,,,
2.3750000000,9,-5.0821721052,,,
2.3906250000,9,-3.0826132095,33024,2.3994140625,0.0000000000
2.4062500000,9,-3.9953538830,,,
2.4218750000,9,-3.5133491098,,,
2.4375000000,9,-1.4374723194,,,
2.4531250000,9,1.5683811121,,,
2.4687500000,9,2.7234122590,,,
2.4843750000,9,-2.7495245227,,,
2.5000000000,10,-0.5967901066,,,
2.5156250000,10,0.9233626219,,,
2.5312500000,10,-22.5106236861,,,
2.5468750000,10,-24.4620060112,,,
2.5625000000,10,25.4332344797,,,
2.5781250000,10,56.6884388131,,,
2.5937500000,10,30.4698850945,,,
2.6093750000,10,3.8003785433,,,
2.6250000000,10,9.1168053047,,,
2.6406250000,10,9.8665691290,,,
2.6562500000,10,-6.2168059204,,,
2.6718750000,10,-15.0567657914,,,
2.6875000000,10,-10.2602163259,33024,2.6992187500,0.0000000000
2.7031250000,10,0.8473216312,,,
2.7187500000,10,8.6379631768,,,
2.7343750000,10,9.2570306245,,,
2.7500000000,11,6.3214593332,,,
2.7656250000,11,4.8712065293,,,
2.7812500000,11,10.5288937248,,,
2.7968750000,11,16.4083189577,,,
2.8125000000,11,15.4323492161,,,
2.8281250000,11,18.4295262216,,,
2.8437500000,11,30.0595489071,,,
2.8593750000,11,34.7403678129,,,
2.8750000000,11,13.6212749460,,,
2.8906250000,11,-21.7183139691,,,
2.9062500000,11,-36.2415398913,,,
2.9218750000,11,-30.8048235831,,,
2.9375000000,11,-28.0965057693,,,
2.9531250000,11,-27.3905144765,,,
2.9687500000,11,-22.6391335876,,,
2.9843750000,11,-17.6507944646,33024,2.9990234375,0.0000000000
3.0000000000,12,-16.7058165425,,,
3.0156250000,12,-14.4600770724,,,
3.0312500000,12,-9.5439530251,,,
3.0468750000,12,-7.3343524765,,,
3.0625000000,12,-6.4689200763,,,
3.0781250000,12,-6.6091409331,,,
3.0937500000,12,-3.0669534297,,,
3.1093750000,12,-8.1406672929,,,
3.1250000000,12,-27.1119848647,,,
3.1406250000,12,-15.7618619717,,,
3.1562500000,12,20.3625432141,,,
3.1718750000,12,24.4873340093,,,
3.1875000000,12,7.9161415367,,,
3.2031250000,12,9.1282847358,,,
3.2187500000,12,16.5366484876,,,
3.2343750000,12,11.0758724275,,,
3.2500000000,13,6.7592941039,,,
3.2656250000,13,11.8745840105,,,
3.2812500000,13,12.8283550827,,,
3.2968750000,13,9.0688565020,33024,3.2998046875,0.0000000000
3.3125000000,13,7.6827229888,,,
3.3281250000,13,8.3594836665,,,
3.3437500000,13,9.5421164969,,,
3.3593750000,13,8.2597961849,,,
3.3750000000,13,5.5844039470,,,
3.3906250000,13,2.0351425658,,,
3.4062500000,13,-1.3869758240,,,
3.4218750000,13,-2.8831734433,,,
3.4375000000,13,-6.6966122364,,,
3.4531250000,13,-7.9272665638,,,
3.4687500000,13,-4.2645717907,,,
3.4843750000,13,-2.6112730988,,,
3.5000000000,14,-1.6338755378,,,
3.5156250000,14,-1.2862115228,,,
3.5312500000,14,2.4219010675,,,
3.5468750000,14,4.7718908539,,,
3.5625000000,14,-5.3510262897,,,
3.5781250000,14,-5.0919161657,,,
3.5937500000,14,10.4878813513,33024,3.5996093750,0.0000000000
3.6093750000,14,7.2743056948,,,
3.6250000000,14,-10.4573935218,,,
3.6406250000,14,-11.3006948899,,,
3.6562500000,14,-0.8477133931,,,
3.6718750000,14,-1.4738764829,,,
3.6875000000,14,-4.7735730946,,,
3.7031250000,14,-1.1251251825,,,
3.7187500000,14,0.9480438756,,,
3.7343750000,14,3.4662858551,,,
3.7500000000,15,7.1864660778,,,
3.7656250000,15,11.2797254497,,,
3.7812500000,15,21.6132641775,,,
3.7968750000,15,23.7212605576,,,
3.8125000000,15,3.4638620715,,,
3.8281250000,15,-19.8285800948,,,
3.8437500000,15,-22.5729042974,,,
3.8593750000,15,-12.3197006634,,,
3.8750000000,15,-10.7953776414,,,
3.8906250000,15,-15.7010401696,33024,3.8994140625,0.0000000000
3.9062500000,15,-14.7037602488,,,
3.9218750000,15,-8.8858965290,,,
3.9375000000,15,-4.0594351972,,,
3.9531250000,15,-5.8755753694,,,
3.9687500000,15,-8.0063045873,,,
3.9843750000,15,-2.5745208483,,,
4.0000000000,16,3.8469837396,,,
4.0156250000,16,5.3170923167,,,
4.0312500000,16,2.4063320125,,,
4.0468750000,16,1.8984387009,,,
4.0625000000,16,4.6262204014,,,
4.0781250000,16,3.6734340531,,,
4.0937500000,16,1.6778372159,,,
4.1093750000,16,0.7504026378,,,
4.1250000000,16,-2.0273214053,,,
4.1406250000,16,-11.3353223398,,,
4.1562500000,16,-15.8760919089,,,
4.1718750000,16,2.2116702267,,,
4.1875000000,16,17.4081007955,33024,4.1992187500,0.0000000000
4.2031250000,16,11.5502374082,,,
4.2187500000,16,7.3725201735,,,
4.2343750000,16,7.4158194013,,,
4.2500000000,17,5.4160567997,,,
4.2656250000,17,7.6075921207,,,
4.2812500000,17,13.2374200254,,,
4.2968750000,17,16.9491016520,,,
4.3125000000,17,15.2820601289,,,
4.3281250000,17,11.6730097528,,,
4.3437500000,17,7.8478334584,,,
4.3593750000,17,3.2964376169,,,
4.3750000000,17,-0.8383771535,,,
4.3906250000,17,-5.8556875598,,,
4.4062500000,17,-6.7855304592,,,
4.4218750000,17,-5.9499287472,,,
4.4375000000,17,-7.1508074474,,,
4.4531250000,17,-3.1989257729,,,
4.4687500000,17,-0.0979212141,,,
4.4843750000,17,-3.6618636361,33024,4.4990234375,0.0000000000
4.5000000000,18,-6.4637623985,,,
4.5156250000,18,-4.9768701984,,,
4.5312500000,18,-2.3964989923,,,
4.5468750000,18,-3.0735139990,,,
4.5625000000,18,-2.7873369212,,,
4.5781250000,18,-0.5790109921,,,
4.5937500000,18,-2.7518538359,,,
4.6093750000,18,-5.3229245509,,,
4.6250000000,18,-6.0153084298,,,
4.6406250000,18,-4.5145167347,,,
4.6562500000,18,-0.5312563387,,,
4.6718750000,18,-0.9006117318,,,
4.6875000000,18,-2.4770189427,,,
4.7031250000,18,0.4756234468,,,
4.7187500000,18,4.1589325823,,,
4.7343750000,18,2.1838406029,,,
4.7500000000,19,-5.2024107518,,,
4.7656250000,19,-8.1738467788,,,
4.7812500000,19,-6.5152333643,,,
4.7968750000,19,-4.5248328958,33024,4.7998046875,0.0000000000
4.8125000000,19,-3.2211537896,,,
4.8281250000,19,-5.2713091984,,,
4.8437500000,19,-3.7339376291,,,
4.8593750000,19,0.5868939988,,,
4.8750000000,19,0.6834598484,,,
4.8906250000,19,1.5780093092,,,
4.9062500000,19,3.7897007547,,,
4.9218750000,19,5.9918143353,,,
4.9375000000,19,7.6996814429,,,
4.9531250000,19,7.5627930038,,,
4.9687500000,19,9.5257437747,,,
4.9843750000,19,9.8402774900,,,
5.0000000000,20,5.2449988845,,,
5.0156250000,20,0.0906050587,,,
5.0312500000,20,-0.4909808333,,,
5.0468750000,20,4.0404423400,,,
5.0625000000,20,2.9538647028,,,
5.0781250000,20,-2.0914128608,,,
5.0937500000,20,-2.1802043675,33024,5.0996093750,0.0000000000
5.1093750000,20,-1.5478415471,,,
5.1250000000,20,-1.4513338432,,,
5.1406250000,20,-3.3213406802,,,
5.1562500000,20,-6.7524631852,,,
5.1718750000,20,-7.7223853532,,,
5.1875000000,20,-6.9618954770,,,
5.2031250000,20,-4.8339866190,,,
5.2187500000,20,-4.3892951781,,,
5.2343750000,20,-4.2934613232,,,
5.2500000000,21,-1.0336033202,,,
5.2656250000,21,0.1939590757,,,
5.2812500000,21,0.6815944362,,,
5.2968750000,21,3.2813766390,,,
5.3125000000,21,4.7216367855,,,
5.3281250000,21,3.5556555009,,,
5.3437500000,21,3.1651083146,,,
5.3593750000,21,8.6861756336,,,
5.3750000000,21,11.6041740199,,,
5.3906250000,21,7.3464837464,33024,5.3994140625,0.0000000000
5.4062500000,21,5.6967286462,,,
5.4218750000,21,4.1695756263,,,
5.4375000000,21,1.4103674763,,,
5.4531250000,21,0.8367778032,,,
5.4687500000,21,-1.6591769404,,,
5.4843750000,21,-4.3656026242,,,
5.5000000000,22,-4.1540162368,,,
5.5156250000,22,-2.0171383452,,,
5.5312500000,22,-1.7039417377,,,
5.5468750000,22,-3.0340241295,,,
5.5625000000,22,0.1228040470,,,
5.5781250000,22,0.1024708447,,,
5.5937500000,22,-7.6261825299,,,
5.6093750000,22,-11.0128700184,,,
5.6250000000,22,-9.0792492228,,,
5.6406250000,22,-15.5844399211,,,
5.6562500000,22,-25.9824931198,,,
5.6718750000,22,-13.9153744445,,,
5.6875000000,22,24.7401959339,33024,5.6992187500,0.0000000000
5.7031250000,22,58.2632019678,,,
5.7187500000,22,49.6014687704,,,
5.7343750000,22,2.6286135937,,,
5.7500000000,23,-24.3521865423,,,
5.7656250000,23,-10.4586889529,,,
5.7812500000,23,-2.1734691273,,,
5.7968750000,23,-8.0885790933,,,
5.8125000000,23,-5.1994392045,,,
5.8281250000,23,-2.1056851193,,,
5.8437500000,23,-0.1519422678,,,
5.8593750000,23,12.5878816212,,,
5.8750000000,23,21.7502262252,,,
5.8906250000,23,4.3075559187,,,
5.9062500000,23,-20.9186095731,,,
5.9218750000,23,-21.3369265425,,,
5.9375000000,23,-12.3819082904,,,
5.9531250000,23,-13.0260841806,,,
5.9687500000,23,-11.9533917006,,,
5.9843750000,23,-7.6455924390,33024,5.9990234375,0.0000000000
6.0000000000,24,-5.9327637487,,,
6.0156250000,24,-4.7844016713,,,
6.0312500000,24,-3.5118111748,,,
6.0468750000,24,-4.8979327233,,,
6.0625000000,24,-4.0470197903,,,
6.0781250000,24,4.2415870235,,,
6.0937500000,24,8.5029889121,,,
6.1093750000,24,6.4318421893,,,
6.1250000000,24,5.5248072423,,,
6.1406250000,24,5.0562718411,,,
6.1562500000,24,7.4693616496,,,
6.1718750000,24,7.5636884965,,,
6.1875000000,24,3.5133707760,,,
6.2031250000,24,4.7849739845,,,
6.2187500000,24,6.9241662358,,,
6.2343750000,24,4.2055085616,,,
6.2500000000,25,-0.7171962014,,,
6.2656250000,25,-2.2190471134,,,
6.2812500000,25,2.2646164223,,,
6.2968750000,25,5.7783609602,33024,6.2998046875,0.0000000000
6.3125000000,25,5.8866224274,,,
6.3281250000,25,3.3468218295,,,
6.3437500000,25,0.7872532892,,,
6.3593750000,25,1.5868240607,,,
6.3750000000,25,1.6476451761,,,
6.3906250000,25,1.6218472493,,,
6.4062500000,25,1.6783911106,,,
6.4218750000,25,0.9159184862,,,
6.4375000000,25,1.6236374002,,,
6.4531250000,25,-1.0402003278,,,
6.4687500000,25,-4.1567820359,,,
6.4843750000,25,-3.2979623478,,,
6.5000000000,26,-2.6850414927,,,
6.5156250000,26,-1.2810899733,,,
6.5312500000,26,0.0140333837,,,
6.5468750000,26,0.9330408666,,,
6.5625000000,26,1.6919487659,,,
6.5781250000,26,-2.4031034784,,,
6.5937500000,26,-6.7313130569,33024,6.5996093750,0.0000000000
6.6093750000,26,-1.8119777982,,,
6.6250000000,26,-5.3044027994,,,
6.6406250000,26,-39.5677137524,,,
6.6562500000,26,-50.1479721135,,,
6.6718750000,26,7.7499504687,,,
6.6875000000,26,48.3898031259,,,
6.7031250000,26,22.7628576126,,,
6.7187500000,26,4.7712464122,,,
6.7343750000,26,18.2746668265,,,
6.7500000000,27,21.2940205219,,,
6.7656250000,27,10.1945803395,,,
6.7812500000,27,6.9398658209,,,
6.7968750000,27,8.3466754618,,,
6.8125000000,27,-1.2930749528,,,
6.8281250000,27,-11.5278043527,,,
6.8437500000,27,-10.6312789210,,,
6.8593750000,27,-8.2515720095,,,
6.8750000000,27,-8.7927946083,,,
6.8906250000,27,-9.0085037079,33024,6.8994140625,0.0000000000
6.9062500000,27,-7.7560229067,,,
6.9218750000,27,-6.6671403242,,,
6.9375000000,27,-3.5954299679,,,
6.9531250000,27,1.2544685444,,,
6.9687500000,27,-0.2879950185,,,
6.9843750000,27,-2.4807838647,,,
7.0000000000,28,0.5693202590,,,
7.0156250000,28,0.6689005163,,,
7.0312500000,28,-2.5306939978,,,
7.0468750000,28,-4.5655376534,,,
7.0625000000,28,-2.8738058091,,,
7.0781250000,28,-0.6472620333,,,
7.0937500000,28,-2.0298391135,,,
7.1093750000,28,-3.2476702812,,,
7.1250000000,28,-3.7587940781,,,
7.1406250000,28,-2.1070402712,,,
7.1562500000,28,0.4516725185,,,
7.1718750000,28,-0.0947919775,,,
7.1875000000,28,1.4652538440,33024,7.1992187500,0.0000000000
7.2031250000,28,3.2965146228,,,
7.2187500000,28,0.9494041571,,,
7.2343750000,28,-2.7778190589,,,
7.2500000000,29,-3.4389622569,,,
7.2656250000,29,1.8201934283,,,
7.2812500000,29,3.2826694125,,,
7.2968750000,29,0.4765138341,,,
7.3125000000,29,4.5267041152,,,
7.3281250000,29,8.2846447680,,,
7.3437500000,29,5.0209610501,,,
7.3593750000,29,1.1777524535,,,
7.3750000000,29,2.7590662107,,,
7.3906250000,29,6.0073709401,,,
7.4062500000,29,2.4361811319,,,
7.4218750000,29,-1.3903852908,,,
7.4375000000,29,0.0710385514,,,
7.4531250000,29,2.1366705755,,,
7.4687500000,29,2.8597344301,,,
7.4843750000,29,-0.3374724196,33024,7.4990234375,0.0000000000
7.5000000000,30,-1.6013209393,,,
7.5156250000,30,1.8121031391,,,
7.5312500000,30,1.0052784770,,,
7.5468750000,30,-2.5461354928,,,
7.5625000000,30,-2.4668295048,,,
7.5781250000,30,1.2714777160,,,
7.5937500000,30,2.4706138872,,,
7.6093750000,30,0.0331720999,,,
7.6250000000,30,0.1995823264,,,
7.6406250000,30,0.2168199238,,,
7.6562500000,30,-0.8388008431,,,
7.6718750000,30,-0.7994017034,,,
7.6875000000,30,6.0657468519,,,
7.7031250000,30,24.0357847972,,,
7.7187500000,30,24.6612236335,,,
7.7343750000,30,-3.9149234477,,,
7.7500000000,31,-22.6942639774,,,
7.7656250000,31,-16.3457881277,,,
7.7812500000,31,-9.2517361564,,,
7.7968750000,31,-11.7372027948,33024,7.7998046875,0.0000000000
7.8125000000,31,-13.6312210252,,,
7.8281250000,31,-10.2905217041,,,
7.8437500000,31,-5.2903615311,,,
7.8593750000,31,-1.0458777952,,,
7.8750000000,31,0.0989054156,,,
7.8906250000,31,0.2008330093,,,
7.9062500000,31,0.9347485920,,,
7.9218750000,31,-0.5080220150,,,
7.9375000000,31,1.3439846837,,,
7.9531250000,31,5.5311766184,,,
7.9687500000,31,5.1668222159,,,
7.9843750000,31,3.2989252337,,,
8.0000000000,32,0.6854770594,,,
8.0156250000,32,-0.0257488954,,,
8.0312500000,32,1.3395273463,,,
8.0468750000,32,0.4846363694,,,
8.0625000000,32,0.9534511547,,,
8.0781250000,32,1.1442848310,,,
8.0937500000,32,0.8652269840,33024,8.0996093750,0.0000000000
8.1093750000,32,3.3968951112,,,
8.1250000000,32,3.7179993908,,,
8.1406250000,32,1.2310603735,,,
8.1562500000,32,0.7947818254,,,
8.1718750000,32,4.5986725980,,,
8.1875000000,32,6.5315943357,,,
8.2031250000,32,2.3929471713,,,
8.2187500000,32,0.1106238150,,,
8.2343750000,32,-0.0894188025,,,
8.2500000000,33,-0.6233183862,,,
8.2656250000,33,-2.1848502480,,,
8.2812500000,33,-6.2216734081,,,
8.2968750000,33,-3.5258850731,,,
8.3125000000,33,1.8854436523,,,
8.3281250000,33,1.2733047230,,,
8.3437500000,33,1.7702053694,,,
8.3593750000,33,2.4549382931,,,
8.3750000000,33,0.9961201552,,,
8.3906250000,33,0.2483680993,33024,8.3994140625,0.0000000000
8.4062500000,33,-0.6713454638,,,
8.4218750000,33,-1.3879929478,,,
8.4375000000,33,-0.5854031377,,,
8.4531250000,33,1.4186979503,,,
8.4687500000,33,-1.1322071417,,,
8.4843750000,33,-4.3067663117,,,
8.5000000000,34,-0.6517046768,,,
8.5156250000,34,-0.5025339362,,,
8.5312500000,34,-3.4918096154,,,
8.5468750000,34,-1.8740680230,,,
8.5625000000,34,0.2008503790,,,
8.5781250000,34,2.1927765612,,,
8.5937500000,34,2.5993867788,,,
8.6093750000,34,3.0914741590,,,
8.6250000000,34,-1.6610524817,,,
8.6406250000,34,-19.3664229203,,,
8.6562500000,34,-24.3240063914,,,
8.6718750000,34,-2.5752808134,,,
8.6875000000,34,16.1005205902,33024,8.6992187500,0.0000000000
8.7031250000,34,10.8148571458,,,
8.7187500000,34,1.9828337124,,,
8.7343750000,34,7.2900765757,,,
8.7500000000,35,10.0250165447,,,
8.7656250000,35,7.3115274843,,,
8.7812500000,35,9.1261753363,,,
8.7968750000,35,8.7448900502,,,
8.8125000000,35,4.7579130011,,,
8.8281250000,35,2.4307928791,,,
8.8437500000,35,0.5233273926,,,
8.8593750000,35,-5.6908221074,,,
8.8750000000,35,-10.2340039178,,,
8.8906250000,35,-5.8778812593,,,
8.9062500000,35,-4.7547054612,,,
8.9218750000,35,-7.3688401161,,,
8.9375000000,35,-3.8820251367,,,
8.9531250000,35,-3.0311066868,,,
8.9687500000,35,-3.9514061122,,,
8.9843750000,35,-0.9732163910,33024,8.9990234375,0.0000000000
9.0000000000,36,1.4782885081,,,
9.0156250000,36,4.4094157172,,,
9.0312500000,36,4.4293899878,,,
9.0468750000,36,1.6406439232,,,
9.0625000000,36,1.9384138065,,,
9.0781250000,36,3.1816811577,,,
9.0937500000,36,2.2460507969,,,
9.1093750000,36,-2.1565585178,,,
9.1250000000,36,-6.4488499488,,,
9.1406250000,36,-7.1281638353,,,
9.1562500000,36,-5.6346420920,,,
9.1718750000,36,-5.5253830094,,,
9.1875000000,36,-9.6334159149,,,
9.2031250000,36,-8.2458452227,,,
9.2187500000,36,-0.5189610062,,,
9.2343750000,36,1.9435062308,,,
9.2500000000,37,3.9416597356,,,
9.2656250000,37,8.1422440384,,,
9.2812500000,37,9.3707980844,,,
9.2968750000,37,7.0915990731,33024,9.2998046875,0.0000000000
9.3125000000,37,1.9032681020,,,
9.3281250000,37,-0.8886311601,,,
9.3437500000,37,-0.8485225402,,,
9.3593750000,37,0.8611776032,,,
9.3750000000,37,3.1009725295,,,
9.3906250000,37,0.8894327445,,,
9.4062500000,37,0.6046985699,,,
9.4218750000,37,4.8261736443,,,
9.4375000000,37,6.2307424090,,,
9.4531250000,37,3.7064376300,,,
9.4687500000,37,0.0724642349,,,
9.4843750000,37,0.0739762368,,,
9.5000000000,38,-0.5155573311,,,
9.5156250000,38,-2.4181681930,,,
9.5312500000,38,0.3772610815,,,
9.5468750000,38,-0.7752947563,,,
9.5625000000,38,-6.0667476707,,,
9.5781250000,38,-6.7795762477,,,
9.5937500000,38,-4.8521120948,33024,9.5996093750,0.0000000000
9.6093750000,38,-3.4581769996,,,
9.6250000000,38,-2.5838397645,,,
9.6406250000,38,1.0693293926,,,
9.6562500000,38,4.3883484507,,,
9.6718750000,38,4.9202019825,,,
9.6875000000,38,6.7632370703,,,
9.7031250000,38,4.1320826631,,,
9.7187500000,38,-0.7326275967,,,
9.7343750000,38,0.8704204105,,,
9.7500000000,39,1.5681132786,,,
9.7656250000,39,-2.0565837228,,,
9.7812500000,39,-4.9977015404,,,
9.7968750000,39,-8.4780156960,,,
9.8125000000,39,-15.0809775521,,,
9.8281250000,39,-14.8491755074,,,
9.8437500000,39,4.5556559508,,,
9.8593750000,39,38.1696070633,,,
9.8750000000,39,59.5686961415,,,
9.8906250000,39,32.6116094053,33024,9.8994140625,0.0000000000
9.9062500000,39,-21.6563582904,,,
9.9218750000,39,-35.8817928532,,,
9.9375000000,39,-17.5026785480,,,
9.9531250000,39,-15.8215589453,,,
9.9687500000,39,-21.6216144202,,,
9.9843750000,39,-15.9532107701,,,
10.0000000000,40,-7.1278060772,,,
10.0156250000,40,-4.0062954252,,,
10.0312500000,40,-2.0117507689,,,
10.0468750000,40,15.1811066299,,,
10.0625000000,40,31.1991831511,,,
10.0781250000,40,14.5076600595,,,
10.0937500000,40,-12.7753893176,,,
10.1093750000,40,-13.0747300826,,,
10.1250000000,40,-0.9012709563,,,
10.1406250000,40,-6.3873670414,,,
10.1562500000,40,-12.4299079439,,,
10.1718750000,40,-6.0346311008,,,
10.1875000000,40,-24.1148307648,33024,10.1992187500,0.0000000000
10.2031250000,40,-56.6764556587,,,
10.2187500000,40,-32.2946033922,,,
10.2343750000,40,33.3960292646,,,
10.2500000000,41,45.8431360252,,,
10.2656250000,41,15.0932655201,,,
10.2812500000,41,13.8625283258,,,
10.2968750000,41,21.9339459791,,,
10.3125000000,41,12.7375262266,,,
10.3281250000,41,8.7324301871,,,
10.3437500000,41,8.6695107862,,,
10.3593750000,41,6.0867343222,,,
10.3750000000,41,5.5267092368,,,
10.3906250000,41,8.8771555224,,,
10.4062500000,41,10.5161274573,,,
10.4218750000,41,3.8012289586,,,
10.4375000000,41,1.1783855091,,,
10.4531250000,41,5.0046657147,,,
10.4687500000,41,1.7946639853,,,
10.4843750000,41,-4.3610386633,33024,10.4990234375,0.0000000000
10.5000000000,42,-4.6638698445,,,
10.5156250000,42,-2.8993995033,,,
10.5312500000,42,-5.0523699364,,,
10.5468750000,42,-5.3729322207,,,
10.5625000000,42,-0.0036082357,,,
10.5781250000,42,1.0503772554,,,
10.5937500000,42,-1.2892697225,,,
10.6093750000,42,-1.8984361289,,,
10.6250000000,42,-3.0806679875,,,
10.6406250000,42,-2.8808654446,,,
10.6562500000,42,-2.8276810439,,,
10.6718750000,42,-4.3733326725,,,
10.6875000000,42,-7.4144916305,,,
10.7031250000,42,-9.7390101700,,,
10.7187500000,42,-6.1180091633,,,
10.7343750000,42,-2.9699015953,,,
