Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
13.2890625000,53,4152.4360351563,4187.0512695313,4185.6411132813,4142.6923828125,4136.4101562500,4114.3588867188,4105.0000000000,4136.1538085938,4119.8715820313,4104.6152343750,4107.8203125000,4136.9228515625,4079.1025390625,4090.7692871094,,,
13.2968750000,53,4152.5639648438,4185.7690429688,4181.6665039063,4118.2050781250,4136.5385742188,4112.5639648438,4104.2309570313,4132.8203125000,4115.8974609375,4104.4873046875,4107.1796875000,4136.1538085938,4076.6667480469,4085.0000000000,,,
13.3046875000,53,4151.0258789063,4185.2563476563,4176.7949218750,4103.2050781250,4136.6665039063,4105.0000000000,4103.4614257813,4127.9487304688,4111.7949218750,4104.6152343750,4107.4360351563,4136.2822265625,4072.1794433594,4079.4870605469,,,
13.3125000000,53,4148.2050781250,4185.5126953125,4172.3076171875,4105.1284179688,4136.9228515625,4096.4101562500,4103.5898437500,4123.5898437500,4108.0771484375,4104.6152343750,4107.6923828125,4135.2563476563,4069.2307128906,4076.9230957031,,,
13.3203125000,53,4144.7436523438,4185.2563476563,4168.4614257813,4118.8461914063,4137.6923828125,4090.5129394531,4105.0000000000,4120.7690429688,4104.6152343750,4104.6152343750,4105.8974609375,4130.6411132813,4069.1025390625,4078.0769042969,,,
13.3281250000,53,4141.1538085938,4183.4614257813,4165.5126953125,4132.9487304688,4138.7177734375,4088.2050781250,4106.6665039063,4118.9741210938,4101.9228515625,4104.4873046875,4101.6665039063,4122.9487304688,4070.1281738281,4081.2819824219,,,
13.3359375000,53,4138.8461914063,4181.0258789063,4164.6152343750,4140.2563476563,4139.7436523438,4088.8461914063,4107.3076171875,4117.9487304688,4101.2822265625,4104.6152343750,4098.8461914063,4116.6665039063,4070.5129394531,4083.9743652344,,,
13.3437500000,53,4140.0000000000,4180.5126953125,4167.8203125000,4143.0771484375,4140.2563476563,4092.6923828125,4107.1796875000,4118.8461914063,4104.6152343750,4104.6152343750,4103.0771484375,4117.4360351563,4070.7692871094,4085.5129394531,,,
13.3515625000,53,4145.7690429688,4183.9741210938,4175.8974609375,4148.5898437500,4140.3847656250,4100.2563476563,4107.1796875000,4124.6152343750,4113.7177734375,4104.4873046875,4116.7949218750,4128.0771484375,4073.9743652344,4087.4357910156,,,
13.3593750000,53,4155.7690429688,4191.1538085938,4186.7949218750,4160.1284179688,4140.1284179688,4111.2822265625,4107.8203125000,4136.2822265625,4127.8203125000,4104.4873046875,4136.2822265625,4145.7690429688,4082.6923828125,4093.0769042969,,,
13.3671875000,53,4167.5639648438,4199.2309570313,4196.7949218750,4173.3334960938,4139.6152343750,4123.9741210938,4108.2050781250,4151.2822265625,4143.2050781250,4104.6152343750,4153.4614257813,4163.5898437500,4096.2822265625,4104.1025390625,,,
13.3750000000,53,4177.9487304688,4205.3847656250,4202.6923828125,4178.9741210938,4138.7177734375,4136.1538085938,4107.8203125000,4163.9741210938,4155.0000000000,4104.6152343750,4161.1538085938,4174.8715820313,4111.0258789063,4119.2309570313,,,
13.3828125000,53,4184.8715820313,4207.6923828125,4203.7177734375,4171.6665039063,4137.9487304688,4145.5126953125,4106.2822265625,4168.9741210938,4160.0000000000,4104.4873046875,4158.8461914063,4177.3076171875,4122.5639648438,4134.2309570313,33026:32779:33285,13.3828125000:13.3828125000:13.3828125000,0.0000000000:0.0000000000:0.0000000000
13.3906250000,53,4187.5639648438,4206.9228515625,4201.6665039063,4155.7690429688,4137.5639648438,4150.8974609375,4104.2309570313,4166.1538085938,4159.3588867188,4104.6152343750,4152.0512695313,4174.6152343750,4127.9487304688,4144.1025390625,,,
13.3984375000,53,4187.9487304688,4205.1284179688,4199.8715820313,4142.8203125000,4138.2050781250,4152.6923828125,4102.8203125000,4160.1284179688,4156.5385742188,4104.6152343750,4148.9741210938,4173.0771484375,4127.4360351563,4146.6665039063,,,
13.4062500000,53,4187.3076171875,4204.4873046875,4200.8974609375,4141.9228515625,4139.7436523438,4152.1796875000,4102.8203125000,4157.3076171875,4154.6152343750,4104.6152343750,4153.5898437500,4176.5385742188,4123.8461914063,4143.5898437500,,,
13.4140625000,53,16739.4863281250,16815.8964843750,16817.4355468750,16610.2558593750,16563.0761718750,16600.5136718750,16414.3593750000,16644.6152343750,16623.0761718750,16418.4609375000,16648.7187500000,16727.6914062500,16489.7441406250,16558.9746093750,,,
13.4218750000,53,4182.3076171875,4203.4614257813,4207.8203125000,4163.2050781250,4141.9228515625,4148.0771484375,4104.3588867188,4165.1284179688,4156.9228515625,4104.6152343750,4170.8974609375,4187.4360351563,4121.0258789063,4135.7690429688,,,
13.4296875000,53,4177.0512695313,4200.7690429688,4206.9228515625,4166.6665039063,4140.7690429688,4144.7436523438,4103.2050781250,4168.8461914063,4158.4614257813,4104.6152343750,4170.6411132813,4186.0258789063,4122.1796875000,4134.6152343750,,,
13.4375000000,53,4171.5385742188,4198.0771484375,4201.0258789063,4162.0512695313,4138.0771484375,4140.5126953125,4100.2563476563,4167.6923828125,4158.0771484375,4104.6152343750,4163.0771484375,4179.4873046875,4121.6665039063,4133.7177734375,,,
13.4453125000,53,4168.3334960938,4197.3076171875,4192.3076171875,4156.1538085938,4135.2563476563,4136.2822265625,4097.0512695313,4162.1796875000,4155.8974609375,4104.4873046875,4153.9741210938,4172.0512695313,4118.7177734375,4131.2822265625,,,
13.4531250000,53,4168.3334960938,4198.8461914063,4185.2563476563,4156.6665039063,4133.9741210938,4132.9487304688,4095.5129394531,4156.0258789063,4153.7177734375,4104.6152343750,4149.1025390625,4166.9228515625,4114.7436523438,4127.6923828125,,,
13.4609375000,53,4170.6411132813,4200.6411132813,4182.6923828125,4165.1284179688,4134.7436523438,4130.2563476563,4096.5385742188,4152.6923828125,4152.9487304688,4104.6152343750,4149.6152343750,4165.3847656250,4112.0512695313,4124.3588867188,,,
13.4687500000,53,4172.6923828125,4200.0000000000,4183.9741210938,4176.1538085938,4136.4101562500,4127.4360351563,4098.8461914063,4153.2050781250,4153.7177734375,4104.4873046875,4152.3076171875,4165.6411132813,4111.0258789063,4121.4101562500,,,
13.4765625000,53,4172.3076171875,4195.8974609375,4185.7690429688,4182.4360351563,4137.5639648438,4125.0000000000,4100.3847656250,4155.8974609375,4154.3588867188,4104.4873046875,4153.9741210938,4165.6411132813,4110.3847656250,4117.8203125000,,,
13.4843750000,53,4169.2309570313,4190.2563476563,4185.5126953125,4180.7690429688,4137.3076171875,4124.4873046875,4099.7436523438,4158.0771484375,4153.2050781250,4104.6152343750,4153.9741210938,4164.6152343750,4109.8715820313,4114.3588867188,32780,13.4843750000,0.0000000000
13.4921875000,53,4165.5126953125,4185.8974609375,4183.0771484375,4173.5898437500,4136.4101562500,4127.0512695313,4097.6923828125,4158.4614257813,4149.4873046875,4104.6152343750,4153.7177734375,4164.1025390625,4110.5126953125,4114.3588867188,,,
13.5000000000,54,4164.2309570313,4184.6152343750,4181.1538085938,4165.6411132813,4135.7690429688,4131.5385742188,4096.4101562500,4157.4360351563,4145.0000000000,4104.4873046875,4154.1025390625,4165.5126953125,4113.0771484375,4121.0258789063,,,
13.5078125000,54,4166.9228515625,4185.8974609375,4181.5385742188,4161.0258789063,4136.2822265625,4135.2563476563,4097.0512695313,4155.6411132813,4141.6665039063,4104.6152343750,4154.1025390625,4168.4614257813,4116.1538085938,4132.5639648438,,,
13.5156250000,54,4172.0512695313,4187.9487304688,4183.7177734375,4161.1538085938,4137.1796875000,4135.6411132813,4099.3588867188,4153.3334960938,4140.2563476563,4104.6152343750,4152.0512695313,4169.8715820313,4117.5639648438,4141.4101562500,,,
13.5234375000,54,4175.7690429688,4188.8461914063,4185.0000000000,4164.2309570313,4137.5639648438,4132.6923828125,4101.7949218750,4150.0000000000,4140.2563476563,4104.6152343750,4146.6665039063,4167.0512695313,4115.2563476563,4140.0000000000,,,
13.5312500000,54,4174.7436523438,4187.8203125000,4182.8203125000,4166.1538085938,4137.1796875000,4127.6923828125,4103.5898437500,4145.3847656250,4139.7436523438,4104.4873046875,4138.7177734375,4159.6152343750,4108.7177734375,4126.9228515625,,,
13.5390625000,54,4168.4614257813,4185.8974609375,4177.4360351563,4163.0771484375,4136.7949218750,4122.4360351563,4104.4873046875,4140.0000000000,4137.9487304688,4104.6152343750,4130.2563476563,4149.6152343750,4098.8461914063,4108.7177734375,,,
13.5468750000,54,4159.8715820313,4184.7436523438,4171.5385742188,4154.4873046875,4137.0512695313,4119.2309570313,4104.7436523438,4978.7177734375,8205.2568359375,4843.2050781250,3447.5642089844,837.8204956055,7310.2563476563,2733.2050781250,,,
13.5546875000,54,16617.4355468750,16743.5898437500,16677.9492187500,16589.2304687500,16550.2558593750,16483.5898437500,16418.9746093750,18231.2812500000,24680.5136718750,17895.3847656250,15134.8720703125,9945.1279296875,22792.3085937500,13663.0771484375,,,
13.5625000000,54,4148.8461914063,4187.0512695313,4167.4360351563,4140.1284179688,4138.0771484375,4122.6923828125,4104.8715820313,4136.9228515625,4134.8715820313,4104.4873046875,4120.0000000000,4134.7436523438,4085.7692871094,4098.3334960938,,,
13.5703125000,54,4149.2309570313,4188.5898437500,4169.4873046875,4142.8203125000,4137.6923828125,4127.1796875000,4105.3847656250,4139.8715820313,4136.5385742188,4104.6152343750,4126.7949218750,4138.3334960938,4094.2307128906,4106.2822265625,,,
13.5781250000,54,4151.9228515625,4188.9741210938,4172.1796875000,4150.2563476563,4136.6665039063,4129.8715820313,4105.7690429688,4142.5639648438,4138.5898437500,4104.6152343750,4137.4360351563,4143.9741210938,4103.0771484375,4110.7690429688,33031:32779:33286,13.5781250000:13.5781250000:13.5781250000,0.0000000000:0.0000000000:0.0000000000
13.5859375000,54,4155.0000000000,4188.5898437500,4173.8461914063,4156.7949218750,4135.6411132813,4129.3588867188,4105.3847656250,4144.1025390625,4140.2563476563,4104.4873046875,4146.7949218750,4148.9741210938,4106.4101562500,4111.1538085938,,,
13.5937500000,54,4156.7949218750,4188.3334960938,4173.3334960938,4157.1796875000,4135.3847656250,4125.6411132813,4104.2309570313,4144.3588867188,4141.1538085938,4104.4873046875,4148.8461914063,4151.0258789063,4102.1796875000,4110.0000000000,,,
13.6015625000,54,4156.0258789063,4188.2050781250,4170.2563476563,4149.4873046875,4136.2822265625,4120.1284179688,4103.3334960938,4142.4360351563,4140.2563476563,4104.6152343750,4140.5126953125,4149.1025390625,4092.8205566406,4108.3334960938,,,
13.6093750000,54,4152.3076171875,4187.4360351563,4165.0000000000,4136.7949218750,4137.5639648438,4113.8461914063,4103.0771484375,4137.9487304688,4136.5385742188,4104.6152343750,4124.8715820313,4143.4614257813,4082.9487304688,4104.1025390625,,,
13.6171875000,54,4146.2822265625,4185.8974609375,4158.8461914063,4126.4101562500,4138.3334960938,4107.6923828125,4103.5898437500,4131.6665039063,4130.6411132813,4104.4873046875,4110.0000000000,4136.6665039063,4076.6667480469,4095.3845214844,,,
13.6250000000,54,4139.7436523438,4184.1025390625,4153.3334960938,4125.0000000000,4138.0771484375,4103.2050781250,4104.4873046875,4126.0258789063,4124.8715820313,4104.6152343750,4104.1025390625,4131.7949218750,4076.7949218750,4083.4614257813,,,
13.6328125000,54,4135.8974609375,4183.2050781250,4150.0000000000,4133.7177734375,4137.0512695313,4101.9228515625,4105.0000000000,4123.8461914063,4122.4360351563,4104.6152343750,4110.1284179688,4130.5126953125,4082.9487304688,4074.3588867188,,,
13.6406250000,54,4137.0512695313,4183.5898437500,4149.3588867188,4147.3076171875,4136.0258789063,4105.0000000000,4104.6152343750,4126.0258789063,4125.0000000000,4104.6152343750,4122.6923828125,4132.1796875000,4091.5385742188,4073.5898437500,,,
13.6484375000,54,4142.8203125000,4185.1284179688,4150.5126953125,4156.7949218750,4135.5126953125,4111.2822265625,4103.7177734375,4130.6411132813,4131.1538085938,4104.4873046875,4132.1796875000,4135.0000000000,4097.0512695313,4081.2819824219,,,
13.6562500000,54,4150.0000000000,4186.6665039063,4151.2822265625,4156.1538085938,4135.6411132813,4118.8461914063,4102.9487304688,4134.6152343750,4137.1796875000,4104.6152343750,4131.9228515625,4137.1796875000,4096.4101562500,4091.7949218750,,,
13.6640625000,54,4153.7177734375,4186.9228515625,4151.0258789063,4146.0258789063,4136.1538085938,4124.3588867188,4103.2050781250,4135.3847656250,4139.2309570313,4104.6152343750,4123.7177734375,4138.4614257813,4091.9230957031,4097.8203125000,,,
13.6718750000,54,4151.7949218750,4185.7690429688,4150.6411132813,4132.6923828125,4136.5385742188,4125.2563476563,4104.2309570313,4132.6923828125,4136.7949218750,4104.6152343750,4116.1538085938,4139.2309570313,4088.7180175781,4097.0512695313,,,
13.6796875000,54,4145.7690429688,4184.1025390625,4150.8974609375,4123.5898437500,4136.6665039063,4121.1538085938,4104.7436523438,4129.1025390625,4132.6923828125,4104.4873046875,4116.9228515625,4140.3847656250,4090.0000000000,4092.6923828125,32780,13.6796875000,0.0000000000
13.6875000000,54,4139.6152343750,4183.3334960938,4151.6665039063,4122.8203125000,4136.6665039063,4114.3588867188,4104.2309570313,4127.0512695313,4130.7690429688,4104.6152343750,4126.0258789063,4141.7949218750,4095.3845214844,4089.8718261719,,,
13.6953125000,54,4137.0512695313,4183.9741210938,4151.6665039063,4129.1025390625,4137.0512695313,4108.9741210938,4103.2050781250,4127.8203125000,4132.9487304688,4104.6152343750,4136.7949218750,4142.4360351563,4101.4101562500,4090.6411132813,,,
13.7031250000,54,4138.5898437500,4185.2563476563,4150.0000000000,4136.7949218750,4137.3076171875,4108.9741210938,4102.8203125000,4129.7436523438,4136.6665039063,4104.4873046875,4141.4101562500,4141.4101562500,4104.6152343750,4093.0769042969,,,
13.7109375000,54,4142.0512695313,4185.8974609375,4147.4360351563,4139.8715820313,4137.3076171875,4114.3588867188,4103.4614257813,4130.8974609375,4138.0771484375,4104.4873046875,4136.7949218750,4138.7177734375,4103.3334960938,4093.7180175781,,,
13.7187500000,54,4144.3588867188,4184.8715820313,4145.3847656250,4135.2563476563,4136.6665039063,4121.5385742188,4104.6152343750,4130.2563476563,4135.3847656250,4104.6152343750,4127.0512695313,4136.0258789063,4097.8203125000,4091.7949218750,,,
13.7265625000,54,4143.9741210938,4182.9487304688,4145.3847656250,4126.2822265625,4136.1538085938,4126.0258789063,4105.0000000000,4129.3588867188,4130.2563476563,4104.6152343750,4119.6152343750,4134.8715820313,4090.3845214844,4089.6154785156,,,
13.7343750000,54,4141.5385742188,4182.1796875000,4147.1796875000,4120.3847656250,4136.0258789063,4126.1538085938,4103.8461914063,4130.2563476563,4126.9228515625,4104.4873046875,4120.1284179688,4136.1538085938,4085.6411132813,4090.2563476563,,,
13.7421875000,54,4139.4873046875,4184.2309570313,4148.4614257813,4122.5639648438,4136.4101562500,4124.1025390625,4101.9228515625,4133.4614257813,4127.8203125000,4104.6152343750,4128.8461914063,4139.6152343750,4087.8205566406,4093.4614257813,,,
13.7500000000,55,4140.0000000000,4188.3334960938,4147.6923828125,4130.7690429688,4136.9228515625,4122.9487304688,4100.7690429688,4137.0512695313,4132.4360351563,4104.6152343750,4140.3847656250,4143.3334960938,4096.5385742188,4095.7692871094,,,
13.7578125000,55,4143.9741210938,4191.6665039063,4144.6152343750,4137.9487304688,4137.0512695313,4122.9487304688,4101.4101562500,4137.8203125000,4137.1796875000,4104.6152343750,4147.4360351563,4145.0000000000,4107.1796875000,4094.2307128906,,,
13.7656250000,55,4150.3847656250,4191.5385742188,4141.1538085938,4140.1284179688,4136.6665039063,4121.7949218750,4103.2050781250,4133.9741210938,4138.9741210938,4104.4873046875,4145.0000000000,4143.4614257813,4113.0771484375,4090.0000000000,,,
13.7734375000,55,4157.6923828125,4188.3334960938,4140.0000000000,4140.2563476563,4135.8974609375,4118.0771484375,4104.4873046875,4127.3076171875,4136.9228515625,4104.6152343750,4135.1284179688,4139.8715820313,4111.6665039063,4088.0769042969,,,
13.7812500000,55,4165.0000000000,4184.4873046875,4142.0512695313,4144.4873046875,4135.6411132813,4113.9741210938,4103.7177734375,4122.0512695313,4132.9487304688,4104.6152343750,4124.7436523438,4137.3076171875,4105.8974609375,4092.0512695313,33025:32779:33286,13.7812500000:13.7812500000:13.7812500000,0.0000000000:0.0000000000:0.0000000000
13.7890625000,55,4171.5385742188,4182.8203125000,4145.8974609375,4153.7177734375,4136.0258789063,4113.2050781250,4100.8974609375,4121.2822265625,4129.2309570313,4104.6152343750,4120.5126953125,4137.1796875000,4100.5126953125,4100.5126953125,,,
13.7968750000,55,4175.5126953125,4183.5898437500,4148.7177734375,4161.9228515625,4136.5385742188,4117.0512695313,4098.2050781250,4124.2309570313,4126.5385742188,4104.4873046875,4123.4614257813,4138.8461914063,4098.4614257813,4107.6923828125,,,
13.8046875000,55,4174.3588867188,4184.7436523438,4147.9487304688,4160.6411132813,4136.7949218750,4122.0512695313,4097.6923828125,4127.1796875000,4124.1025390625,4104.6152343750,4128.2050781250,4139.7436523438,4097.6923828125,4107.6923828125,,,
13.8125000000,55,4166.9228515625,4183.8461914063,4143.2050781250,4146.1538085938,4136.4101562500,4123.2050781250,4100.0000000000,4126.7949218750,4121.0258789063,4104.6152343750,4128.7177734375,4137.6923828125,4094.6154785156,4098.8461914063,,,
13.8203125000,55,4154.7436523438,4180.7690429688,4136.4101562500,4123.4614257813,4135.7690429688,4118.3334960938,4103.5898437500,4123.2050781250,4118.5898437500,4104.4873046875,4122.5639648438,4132.6923828125,4087.3076171875,4084.3588867188,,,
13.8281250000,55,4142.0512695313,4177.4360351563,4130.8974609375,4103.0771484375,4135.1284179688,4111.0258789063,4106.1538085938,4120.1284179688,4119.3588867188,4104.4873046875,4112.1796875000,4127.3076171875,4077.6923828125,4070.2563476563,,,
13.8359375000,55,4134.4873046875,4176.5385742188,4128.9741210938,4094.3588867188,4135.0000000000,4107.3076171875,4106.0258789063,4121.7949218750,4125.3847656250,4104.6152343750,4102.8203125000,4125.2563476563,4070.7692871094,4062.1794433594,,,
13.8437500000,55,4135.8974609375,4178.9741210938,4131.7949218750,4099.8715820313,4135.5126953125,4110.5126953125,4104.3588867188,4129.2309570313,4135.2563476563,4104.6152343750,4100.1284179688,4128.8461914063,4071.5385742188,4063.2050781250,,,
13.8515625000,55,4146.1538085938,4183.5898437500,4139.1025390625,4115.5126953125,4136.4101562500,4118.7177734375,4102.9487304688,4138.4614257813,4143.5898437500,4104.4873046875,4107.4360351563,4137.5639648438,4081.1538085938,4072.5642089844,,,
13.8593750000,55,4160.7690429688,4188.5898437500,4148.7177734375,4133.3334960938,4137.3076171875,4125.3847656250,4102.9487304688,4143.9741210938,4145.6411132813,4104.6152343750,4122.5639648438,4147.9487304688,4095.3845214844,4086.2819824219,,,
13.8671875000,55,4172.1796875000,4191.9228515625,4156.6665039063,4146.9228515625,4137.5639648438,4126.2822265625,4103.9741210938,4142.4360351563,4141.0258789063,4104.6152343750,4139.1025390625,4155.5126953125,4106.9228515625,4098.3334960938,,,
13.8750000000,55,4174.2309570313,4192.8203125000,4159.3588867188,4152.6923828125,4137.1796875000,4122.0512695313,4104.7436523438,4135.2563476563,4133.7177734375,4104.6152343750,4148.0771484375,4157.8203125000,4111.2822265625,4103.9741210938,,,
13.8828125000,55,4167.1796875000,4191.5385742188,4156.4101562500,4150.3847656250,4136.5385742188,4118.3334960938,4104.8715820313,4126.9228515625,4128.4614257813,4104.4873046875,4145.2563476563,4155.3847656250,4109.3588867188,4101.7949218750,32780,13.8828125000,0.0000000000
13.8906250000,55,16635.3847656250,16755.3847656250,16605.1289062500,16570.7695312500,16545.1289062500,16486.1542968750,16418.4609375000,16495.3847656250,16506.6660156250,16417.9492187500,16535.3847656250,16609.7441406250,16428.2050781250,16378.4619140625,,,
13.8984375000,55,4150.3847656250,4186.1538085938,4146.0258789063,4134.8715820313,4135.8974609375,4124.7436523438,4104.3588867188,4120.7690429688,4124.8715820313,4104.6152343750,4122.3076171875,4149.4873046875,4104.7436523438,4087.4357910156,,,
13.9062500000,55,4152.5639648438,4183.8461914063,4146.0258789063,4132.4360351563,4136.1538085938,4128.3334960938,4104.8715820313,4121.7949218750,4121.2822265625,4104.6152343750,4118.3334960938,4150.7690429688,4106.9228515625,4084.8718261719,,,
13.9140625000,55,4160.8974609375,4183.0771484375,4150.2563476563,4137.8203125000,4136.5385742188,4125.0000000000,4105.6411132813,4121.7949218750,4115.1284179688,4104.4873046875,4123.2050781250,4154.2309570313,4109.8715820313,4088.0769042969,,,
13.9218750000,55,4169.7436523438,4184.6152343750,4155.5126953125,4148.9741210938,4136.5385742188,4115.5126953125,4105.3847656250,4120.0000000000,4109.1025390625,4104.6152343750,4132.5639648438,4157.1796875000,4111.6665039063,4094.3588867188,,,
13.9296875000,55,4174.1025390625,4188.3334960938,4157.6923828125,4159.8715820313,4136.4101562500,4105.7690429688,4103.3334960938,4117.3076171875,4107.1796875000,4104.6152343750,4139.3588867188,4157.8203125000,4111.4101562500,4099.1025390625,,,
13.9375000000,55,4172.8203125000,4192.1796875000,4154.7436523438,4163.2050781250,4136.1538085938,4102.4360351563,4100.7690429688,4116.4101562500,4111.1538085938,4104.4873046875,4139.2309570313,4156.2822265625,4110.1284179688,4099.4873046875,,,
13.9453125000,55,4168.0771484375,4193.7177734375,4147.8203125000,4155.7690429688,4136.0258789063,4106.9228515625,4099.3588867188,4118.2050781250,4118.5898437500,4104.4873046875,4132.8203125000,4153.5898437500,4108.7177734375,4096.5385742188,,,
13.9531250000,55,4164.1025390625,4192.1796875000,4140.3847656250,4141.1538085938,4136.0258789063,4115.3847656250,4100.0000000000,4121.4101562500,4125.1284179688,4104.6152343750,4124.6152343750,4151.5385742188,4107.9487304688,4093.4614257813,,,
13.9609375000,55,4163.5898437500,4188.7177734375,4136.4101562500,4128.5898437500,4136.2822265625,4122.9487304688,4101.9228515625,4123.3334960938,4127.3076171875,4104.6152343750,4120.0000000000,4151.1538085938,4107.5639648438,4092.4357910156,,,
13.9687500000,55,4166.6665039063,4185.7690429688,4136.9228515625,4125.3847656250,4136.5385742188,4126.6665039063,4103.4614257813,4122.8203125000,4125.1284179688,4104.4873046875,4121.1538085938,4152.8203125000,4107.1796875000,4092.8205566406,,,
13.9765625000,55,4170.6411132813,4184.6152343750,4140.1284179688,4132.1796875000,4136.5385742188,4126.1538085938,4104.1025390625,4120.7690429688,4121.9228515625,4104.6152343750,4124.8715820313,4155.3847656250,4106.5385742188,4092.9487304688,32772,13.9765625000,0.0000000000
13.9843750000,55,4172.3076171875,4185.5126953125,4142.9487304688,4142.8203125000,4136.1538085938,4123.2050781250,4103.8461914063,4119.6152343750,4121.1538085938,4104.6152343750,4126.1538085938,4157.4360351563,4105.5126953125,4091.6667480469,,,
13.9921875000,55,4170.6411132813,4187.4360351563,4143.3334960938,4150.6411132813,4135.6411132813,4120.5126953125,4103.3334960938,4121.5385742188,4124.2309570313,4104.6152343750,4122.5639648438,4157.5639648438,4104.3588867188,4089.2307128906,,,
14.0000000000,56,4166.5385742188,4189.3588867188,4141.4101562500,4153.3334960938,4135.3847656250,4120.0000000000,4102.6923828125,4126.4101562500,4129.8715820313,4104.4873046875,4117.0512695313,4156.2822265625,4102.9487304688,4086.7949218750,,,
14.0078125000,56,4162.0512695313,4190.3847656250,4139.2309570313,4151.9228515625,4135.2563476563,4122.5639648438,4102.0512695313,4133.0771484375,4135.5126953125,4104.6152343750,4115.6411132813,4154.8715820313,4101.7949218750,4084.7436523438,,,
14.0156250000,56,4159.2309570313,4190.1284179688,4138.7177734375,4147.1796875000,4135.2563476563,4127.1796875000,4101.6665039063,4139.3588867188,4139.4873046875,4104.6152343750,4121.9228515625,4155.0000000000,4102.4360351563,4083.0769042969,,,
14.0234375000,56,4158.4614257813,4188.7177734375,4140.1284179688,4139.6152343750,4135.7690429688,4131.7949218750,4101.7949218750,4143.4614257813,4140.8974609375,4104.6152343750,4133.8461914063,4156.2822265625,4105.6411132813,4081.7949218750,,,
14.0312500000,56,4159.1025390625,4186.5385742188,4141.6665039063,4132.1796875000,4136.6665039063,4134.6152343750,4102.5639648438,4144.4873046875,4140.5126953125,4104.4873046875,4143.8461914063,4157.0512695313,4110.3847656250,4081.0256347656,,,
14.0390625000,56,4159.6152343750,4185.3847656250,4140.6411132813,4130.2563476563,4137.3076171875,4133.9741210938,4103.7177734375,4142.6923828125,4138.8461914063,4104.6152343750,4145.2563476563,4155.2563476563,4114.1025390625,4081.1538085938,,,
14.0468750000,56,4157.8203125000,4185.8974609375,4136.1538085938,4137.3076171875,4136.7949218750,4130.1284179688,4104.4873046875,4139.6152343750,4137.1796875000,4104.6152343750,4137.3076171875,4150.5126953125,4114.7436523438,4081.7949218750,,,
14.0546875000,56,4153.5898437500,4187.5639648438,4130.0000000000,4150.0000000000,4135.0000000000,4124.7436523438,4104.1025390625,4136.7949218750,4136.5385742188,4104.4873046875,4124.8715820313,4144.2309570313,4112.3076171875,4081.6667480469,,,
14.0625000000,56,4148.9741210938,4188.4614257813,4125.1284179688,4158.9741210938,4132.6923828125,4121.0258789063,4102.3076171875,4135.8974609375,4136.7949218750,4104.4873046875,4115.0000000000,4138.7177734375,4108.7177734375,4079.7436523438,,,
14.0703125000,56,4146.9228515625,4186.6665039063,4123.9741210938,4156.0258789063,4131.2822265625,4121.1538085938,4100.0000000000,4136.7949218750,4137.1796875000,4104.6152343750,4111.1538085938,4136.0258789063,4106.4101562500,4075.2563476563,,,
14.0781250000,56,4148.4614257813,4182.1796875000,4125.7690429688,4139.6152343750,4131.5385742188,4125.2563476563,4098.2050781250,4138.0771484375,4137.1796875000,4104.6152343750,4113.0771484375,4136.6665039063,4105.7690429688,4069.1025390625,,,
14.0859375000,56,4151.6665039063,4177.4360351563,4127.8203125000,4117.4360351563,4133.0771484375,4129.8715820313,4097.5639648438,4138.3334960938,4137.4360351563,4104.4873046875,4117.3076171875,4139.1025390625,4106.0258789063,4062.6923828125,,,
14.0937500000,56,4153.0771484375,4175.2563476563,4127.4360351563,4101.7949218750,4135.0000000000,4130.7690429688,4097.6923828125,4136.7949218750,4138.7177734375,4104.6152343750,4120.8974609375,4140.3847656250,4105.2563476563,4057.8205566406,,,
14.1015625000,56,4150.7690429688,4177.4360351563,4124.6152343750,4101.5385742188,4136.1538085938,4126.1538085938,4098.0771484375,4134.1025390625,4140.7690429688,4104.6152343750,4122.4360351563,4139.7436523438,4102.6923828125,4055.8974609375,,,
14.1093750000,56,4146.1538085938,4182.9487304688,4122.6923828125,4116.2822265625,4136.2822265625,4117.3076171875,4098.5898437500,4130.6411132813,4140.8974609375,4104.6152343750,4122.8203125000,4138.3334960938,4099.1025390625,4057.1794433594,,,
14.1171875000,56,4142.4360351563,4188.7177734375,4124.3588867188,4135.0000000000,4135.5126953125,4108.4614257813,4099.3588867188,4126.1538085938,4135.6411132813,4104.4873046875,4122.4360351563,4138.2050781250,4096.1538085938,4060.5129394531,,,
14.1250000000,56,16568.2050781250,16759.4863281250,16515.3847656250,16552.3085937500,16540.5136718750,16426.6660156250,16405.6406250000,16484.1035156250,16497.4355468750,16417.9492187500,16470.2558593750,16555.3847656250,16382.0517578125,16249.7431640625,,,
14.1328125000,56,4141.5385742188,4191.1538085938,4133.4614257813,4141.1538085938,4134.6152343750,4104.8715820313,4103.4614257813,4115.7690429688,4112.9487304688,4104.6152343750,4112.5639648438,4139.4873046875,4094.8718261719,4064.4870605469,,,
14.1406250000,56,4142.5639648438,4188.5898437500,4134.2309570313,4132.0512695313,4135.5126953125,4108.3334960938,4105.7690429688,4112.1796875000,4104.4873046875,4104.6152343750,4101.2822265625,4136.4101562500,4094.4870605469,4062.6923828125,,,
