trial,timestamp,target,stimulus,is_target
1,1752428288.7287314,2,0,0
1,1752428288.9313006,2,1,0
1,1752428289.1322505,2,0,0
1,1752428289.3349237,2,2,1
1,1752428289.5388894,2,2,1
1,1752428289.7416193,2,0,0
1,1752428289.9434648,2,1,0
1,1752428290.1467464,2,2,1
1,1752428290.3493586,2,0,0
1,1752428290.5515394,2,1,0
2,1752428292.498984,0,0,1
2,1752428292.6998603,0,1,0
2,1752428292.9025946,0,2,0
2,1752428293.1056607,0,0,1
2,1752428293.3084226,0,1,0
2,1752428293.5115163,0,2,0
2,1752428293.7144866,0,1,0
2,1752428293.9175112,0,2,0
2,1752428294.1210787,0,0,1
2,1752428294.3229926,0,2,0
2,1752428294.525853,0,1,0
2,1752428294.7283812,0,0,1
2,1752428294.9308894,0,2,0
2,1752428295.1338987,0,1,0
2,1752428295.3363771,0,0,1
2,1752428295.5388827,0,2,0
2,1752428295.7408657,0,1,0
2,1752428295.9429173,0,0,1
2,1752428296.1459496,0,2,0
2,1752428296.3494806,0,0,1
2,1752428296.5513153,0,1,0
2,1752428296.7530172,0,1,0
2,1752428296.9553406,0,0,1
2,1752428297.1576087,0,2,0
2,1752428297.360785,0,0,1
2,1752428297.564036,0,1,0
2,1752428297.7673123,0,2,0
2,1752428297.9703045,0,0,1
2,1752428298.1733496,0,1,0
2,1752428298.3769395,0,2,0
2,1752428298.5785136,0,0,1
2,1752428298.7807972,0,2,0
2,1752428298.9835749,0,1,0
2,1752428299.186044,0,1,0
2,1752428299.3885748,0,2,0
2,1752428299.5903533,0,0,1
3,1752428301.6905015,1,1,1
3,1752428301.8926532,1,0,0
3,1752428302.094662,1,2,0
3,1752428302.2968986,1,1,1
3,1752428302.499766,1,0,0
3,1752428302.7025383,1,2,0
3,1752428302.9048758,1,1,1
3,1752428303.1063457,1,0,0
3,1752428303.308065,1,2,0
3,1752428303.510378,1,1,1
3,1752428303.7129502,1,2,0
3,1752428303.9156792,1,0,0
3,1752428304.1189468,1,0,0
3,1752428304.3220937,1,1,1
3,1752428304.5232499,1,2,0
3,1752428304.7264633,1,0,0
3,1752428304.9287152,1,2,0
3,1752428305.1321397,1,1,1
3,1752428305.334968,1,1,1
3,1752428305.5370345,1,2,0
3,1752428305.7405212,1,0,0
3,1752428305.942587,1,0,0
3,1752428306.1451025,1,2,0
3,1752428306.3481932,1,1,1
3,1752428306.5515034,1,2,0
3,1752428306.7539296,1,1,1
3,1752428306.9568548,1,0,0
3,1752428307.159007,1,0,0
3,1752428307.3615093,1,2,0
3,1752428307.5646,1,1,1
3,1752428307.7663815,1,0,0
3,1752428307.9691918,1,1,1
3,1752428308.1727986,1,2,0
3,1752428308.3747165,1,2,0
3,1752428308.5778234,1,0,0
3,1752428308.7810986,1,1,1
4,1752428310.9353862,2,0,0
4,1752428311.1378706,2,1,0
4,1752428311.341183,2,2,1
4,1752428311.5430954,2,0,0
4,1752428311.7457201,2,2,1
4,1752428311.9487307,2,1,0
4,1752428312.1514542,2,1,0
4,1752428312.354242,2,2,1
4,1752428312.5582607,2,0,0
4,1752428312.7608018,2,0,0
4,1752428312.963307,2,1,0
4,1752428313.166591,2,2,1
4,1752428313.3686447,2,2,1
4,1752428313.572474,2,0,0
4,1752428313.7744188,2,1,0
4,1752428313.9777644,2,2,1
4,1752428314.1790948,2,0,0
4,1752428314.3817163,2,1,0
4,1752428314.5848253,2,0,0
4,1752428314.7868605,2,1,0
4,1752428314.989254,2,2,1
4,1752428315.1911585,2,2,1
4,1752428315.3942816,2,0,0
4,1752428315.5984862,2,1,0
4,1752428315.8000522,2,0,0
4,1752428316.002887,2,2,1
4,1752428316.2048476,2,1,0
4,1752428316.407318,2,1,0
4,1752428316.6090117,2,2,1
4,1752428316.8119698,2,0,0
4,1752428317.014282,2,0,0
4,1752428317.2175624,2,2,1
4,1752428317.4198067,2,1,0
4,1752428317.6226318,2,0,0
4,1752428317.8255806,2,2,1
4,1752428318.0279007,2,1,0
5,1752428319.6137176,0,1,0
5,1752428319.8147988,0,2,0
5,1752428320.0178373,0,0,1
5,1752428320.220142,0,0,1
5,1752428320.4223127,0,1,0
5,1752428320.6255693,0,2,0
5,1752428320.8268595,0,2,0
5,1752428321.0299587,0,1,0
5,1752428321.2321997,0,0,1
5,1752428321.4333854,0,0,1
5,1752428321.6367095,0,1,0
5,1752428321.8399768,0,2,0
5,1752428322.0424151,0,1,0
5,1752428322.2452445,0,2,0
5,1752428322.4488091,0,0,1
5,1752428322.6513326,0,2,0
5,1752428322.8543174,0,0,1
5,1752428323.0575113,0,1,0
5,1752428323.259052,0,1,0
5,1752428323.462433,0,0,1
