timestamp_ux,timestamp,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13
1752160915.6024272,568.75,-38.31208038330078,-3.9231338500976562,-4.343794345855713,1.2897398471832275,0.003339600982144475,1.2621740102767944,5.7196502685546875,-1.645390510559082,7.572139263153076,0.06853501498699188,-13.592960357666016,-4.321410179138184,-13.665793418884277,-7.679217338562012
1752160915.6024272,568.765625,-13.3639497756958,-3.3794031143188477,3.6409456729888916,4.717123985290527,0.597034752368927,-0.6655241250991821,2.5361380577087402,-3.068220615386963,11.303316116333008,2.959043264389038,1.9895987510681152,-2.1670913696289062,-5.574581623077393,-7.880803108215332
1752160915.6024272,568.78125,11.912633895874023,12.52039909362793,3.511542320251465,1.913125991821289,-0.8172197341918945,0.5064864158630371,-0.5358864665031433,-0.035841286182403564,15.26700496673584,12.338888168334961,12.937634468078613,8.83684253692627,8.692093849182129,9.601717948913574
1752160915.6024272,568.796875,-10.30813217163086,6.823064804077148,-2.3029584884643555,-7.090902805328369,-2.1560397148132324,2.828542947769165,4.224191665649414,3.034865140914917,8.207236289978027,5.448465824127197,7.741772174835205,7.187230587005615,9.588261604309082,12.91706371307373
1752160915.6024272,568.8125,-20.23979377746582,-10.412070274353027,-1.9719256162643433,-7.936967372894287,-1.5528311729431152,0.6968549489974976,5.305699348449707,-0.2511111795902252,-9.31956958770752,-12.641447067260742,-4.324800968170166,-5.109419345855713,-9.117574691772461,1.711140513420105
1752160915.6024272,568.828125,10.506030082702637,-9.604201316833496,2.746534585952759,0.5453047752380371,0.9746299982070923,-1.1352272033691406,-3.6928822994232178,-5.059096813201904,-19.31374740600586,-10.067962646484375,-2.25934100151062,1.4021302461624146,-2.5427088737487793,10.650959014892578
1752160915.6024272,568.84375,32.31163787841797,-1.8371176719665527,8.476554870605469,7.640745162963867,2.3434090614318848,3.5642521381378174,-5.833606719970703,-3.5765609741210938,-13.758227348327637,3.403134346008301,7.943614959716797,16.786161422729492,22.410207748413086,23.176328659057617
1752160915.6024272,568.859375,23.696237564086914,4.947929382324219,4.368940353393555,6.177178859710693,-0.4010869264602661,2.06272029876709,-0.4831395745277405,-0.5581688284873962,-2.8986856937408447,0.18259194493293762,8.30270004272461,13.329012870788574,20.503623962402344,14.878610610961914
1752160915.6024272,568.875,4.946514129638672,13.697420120239258,0.1726285070180893,-7.968851566314697,2.0565855503082275,-1.3884215354919434,4.015957355499268,-0.17283548414707184,2.479069232940674,-9.799843788146973,1.4320093393325806,1.8856770992279053,3.9928178787231445,3.474202871322632
1752160915.6024272,568.890625,-13.38132095336914,7.212157249450684,-2.809948682785034,-18.906597137451172,6.227541446685791,-1.4248170852661133,1.0533642768859863,0.3935081958770752,1.8580180406570435,-11.127163887023926,-2.5321784019470215,-1.549843668937683,0.6545332670211792,-4.022136211395264
1752160915.6024272,568.90625,-21.648286819458008,-10.815896034240723,-8.147775650024414,-6.948741436004639,2.6882436275482178,-1.8290083408355713,-3.125734567642212,2.7043614387512207,0.44639459252357483,-9.804594039916992,-4.792842864990234,-4.194220066070557,-0.08206091821193695,-11.111529350280762
1752160915.6024272,568.921875,-10.732230186462402,-8.958182334899902,-4.499433517456055,2.8241348266601562,-1.6855179071426392,1.944907307624817,2.2491419315338135,4.419556140899658,0.32355445623397827,-9.610803604125977,-7.927568435668945,-8.963484764099121,-6.396173477172852,-10.63357162475586
1752160915.6024272,568.9375,-16.827245712280273,-1.3654162883758545,-8.37154769897461,-18.978525161743164,-3.4070537090301514,2.353165626525879,1.722090244293213,1.8986973762512207,-5.458415985107422,-14.617042541503906,-12.021905899047852,-18.67167091369629,-12.349751472473145,-16.93458366394043
1752160915.6024272,568.953125,-46.6550178527832,-14.720385551452637,-14.404455184936523,-35.89335250854492,-1.343973159790039,-0.8247742652893066,-7.308530330657959,-1.9854950904846191,-13.481931686401367,-21.878868103027344,-13.701095581054688,-28.295333862304688,-12.514766693115234,-29.395809173583984
1752160915.6034286,568.96875,-29.59052085876465,-19.847766876220703,-2.365715265274048,-13.498344421386719,1.8998829126358032,-1.5753953456878662,-5.396007061004639,-0.9734660387039185,-2.789424180984497,-8.735780715942383,-0.6375563740730286,-10.802305221557617,1.770200490951538,-10.130010604858398
1752160915.6034286,568.984375,22.966821670532227,5.468029022216797,8.748747825622559,8.244474411010742,2.1431334018707275,-1.3551084995269775,5.614945888519287,3.9528722763061523,20.79336166381836,17.751953125,20.65237045288086,22.76707649230957,22.113197326660156,23.3775577545166
